file_name,line_number,assertion_code,line_count
axi_lite_join.sv,29,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_join.sv,30,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_test.sv,2019,assert (b_beat.b_id == id);,1
axi_test.sv,2087,assert (r_beat.r_id == id);,1
axi_test.sv,2088,assert (r_beat.r_last);,1
axi_id_serialize.sv,414,assert (slv.AXI_ID_WIDTH == AXI_SLV_PORT_ID_WIDTH);,1
axi_id_serialize.sv,415,assert (slv.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_serialize.sv,416,assert (slv.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_serialize.sv,417,assert (slv.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_id_serialize.sv,418,assert (mst.AXI_ID_WIDTH == AXI_MST_PORT_ID_WIDTH);,1
axi_id_serialize.sv,419,assert (mst.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_serialize.sv,420,assert (mst.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_serialize.sv,421,assert (mst.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_modify_address.sv,157,assert(AXI_SLV_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,158,assert(AXI_MST_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,159,assert(AXI_DATA_WIDTH > 0);,1
axi_modify_address.sv,160,assert(AXI_ID_WIDTH > 0);,1
axi_multicut.sv,86,assert(NoCuts >= 0);,1
axi_fifo.sv,157,assert (Depth >= 0);,1
axi_lite_to_axi.sv,109,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_to_axi.sv,110,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_lite_to_axi.sv,111,assert(AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_id_remap.sv,566,assert (InpIdWidth > 0);,1
axi_id_remap.sv,567,assert (MaxUniqInpIds > 0);,1
axi_id_remap.sv,569,assert (MaxTxnsPerId > 0);,1
axi_id_remap.sv,570,assert (IdxWidth >= 1);,1
axi_id_remap.sv,650,assert (slv.AXI_ID_WIDTH == AXI_SLV_PORT_ID_WIDTH);,1
axi_id_remap.sv,651,assert (slv.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_remap.sv,652,assert (slv.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_remap.sv,653,assert (slv.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_id_remap.sv,654,assert (mst.AXI_ID_WIDTH == AXI_MST_PORT_ID_WIDTH);,1
axi_id_remap.sv,655,assert (mst.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_remap.sv,656,assert (mst.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_remap.sv,657,assert (mst.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_iw_converter.sv,339,assert (slv.AXI_ID_WIDTH == AXI_SLV_PORT_ID_WIDTH);,1
axi_iw_converter.sv,340,assert (slv.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_iw_converter.sv,341,assert (slv.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_iw_converter.sv,342,assert (slv.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_iw_converter.sv,343,assert (mst.AXI_ID_WIDTH == AXI_MST_PORT_ID_WIDTH);,1
axi_iw_converter.sv,344,assert (mst.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_iw_converter.sv,345,assert (mst.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_iw_converter.sv,346,assert (mst.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_join.sv,29,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_join.sv,30,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_join.sv,31,assert(in.AXI_ID_WIDTH <= out.AXI_ID_WIDTH );,1
axi_join.sv,32,assert(in.AXI_USER_WIDTH == out.AXI_USER_WIDTH);,1
axi_lite_join.sv,29,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_join.sv,30,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_test.sv,2019,assert (b_beat.b_id == id);,1
axi_test.sv,2087,assert (r_beat.r_id == id);,1
axi_test.sv,2088,assert (r_beat.r_last);,1
axi_id_serialize.sv,414,assert (slv.AXI_ID_WIDTH == AXI_SLV_PORT_ID_WIDTH);,1
axi_id_serialize.sv,415,assert (slv.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_serialize.sv,416,assert (slv.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_serialize.sv,417,assert (slv.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_id_serialize.sv,418,assert (mst.AXI_ID_WIDTH == AXI_MST_PORT_ID_WIDTH);,1
axi_id_serialize.sv,419,assert (mst.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_serialize.sv,420,assert (mst.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_serialize.sv,421,assert (mst.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_modify_address.sv,157,assert(AXI_SLV_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,158,assert(AXI_MST_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,159,assert(AXI_DATA_WIDTH > 0);,1
axi_modify_address.sv,160,assert(AXI_ID_WIDTH > 0);,1
axi_multicut.sv,86,assert(NoCuts >= 0);,1
axi_fifo.sv,157,assert (Depth >= 0);,1
axi_lite_to_axi.sv,109,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_to_axi.sv,110,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_lite_to_axi.sv,111,assert(AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
cdc_fifo_2phase.sv,67,assert(LOG_DEPTH > 0);,1
find_first_one.sv,31,assert(WIDTH >= 0);,1
vortex_afu.sv,764,assert(!dbg_cci_rd_rsp_mask[cci_rd_rsp_tag]);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
EasySDRAM.sv,341,assert(busy & ~full & ~readValid);,1
EasySDRAM.sv,343,assert(~full & ~readValid);,1
EasySDRAM.sv,346,assert(~busy & ~full & ~readValid);,1
SafeSDRAM.sv,95,assert(~error);,1
SafeSDRAM.sv,315,assert(~readValid);,1
SafeSDRAM.sv,320,assert(commandReady & prechargeReady);,1
SafeSDRAM.sv,324,assert(commandReady & ~rowOpen);,1
SafeSDRAM.sv,330,assert(commandReady & ~rowOpen);,1
SafeSDRAM.sv,336,assert(commandReady & ~rowOpen);,1
SafeSDRAM.sv,342,assert(commandReady & ~rowOpen);,1
SafeSDRAM.sv,349,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N} == 5'b10111);",1
SafeSDRAM.sv,354,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N} == 5'b10011);",1
SafeSDRAM.sv,359,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N, DRAM_ADDR[10]} == 6'b101000);",1
SafeSDRAM.sv,364,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N, DRAM_ADDR[10]} == 6'b101010);",1
SafeSDRAM.sv,369,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N, DRAM_ADDR[10]} == 6'b101011);",1
SafeSDRAM.sv,378,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N, DRAM_ADDR[10]} == 6'b101001);",1
SafeSDRAM.sv,384,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N} == 5'b10001);",1
SafeSDRAM.sv,393,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N, DRAM_ADDR[10]} == 6'b100100);",1
SafeSDRAM.sv,402,"assert({DRAM_CKE, DRAM_CS_N, DRAM_RAS_N, DRAM_CAS_N, DRAM_WE_N, DRAM_ADDR[10]} == 6'b100101);",1
SafeSDRAM.sv,413,assert(~readValid & commandReady & rowOpen);,1
SafeSDRAM.sv,418,assert(~readValid); @(posedge clk); #Tdiv4;,1
SafeSDRAM.sv,422,assert(readValid & ~writeReady); @(posedge clk); #Tdiv4;,1
SafeSDRAM.sv,423,assert(~readValid & ~writeReady); @(posedge clk); #Tdiv4;,1
SafeSDRAM.sv,426,assert(writeReady);,1
SafeSDRAM.sv,431,assert(DRAM_DQ == 16'hDEAD);,1
SafeSDRAM.sv,435,assert(prechargeReady & rowOpen);,1
SafeSDRAM.sv,443,assert(commandReady & ~rowOpen & readValid);,1
SafeSDRAM.sv,452,assert(~readValid & commandReady & rowOpen);,1
SafeSDRAM.sv,457,assert(writeReady);,1
SafeSDRAM.sv,462,assert(DRAM_DQ == 16'hBEEF);,1
SafeSDRAM.sv,467,assert(~rowOpen & ~prechargeReady & commandReady);,1
SafeSDRAM.sv,476,assert(~readValid);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
static_cast_simple.sv,36,assert(c == 8'b0000_0000);,1
static_cast_simple.sv,37,assert(d == 8'b0000_0001);,1
static_cast_simple.sv,42,assert(s0 == 8'b1111_1111);,1
static_cast_simple.sv,43,assert(s1 == 8'b1111_1111);,1
static_cast_simple.sv,44,assert(s2 == 8'b0000_1111);,1
static_cast_simple.sv,45,assert(u0 == 8'b1111_1111);,1
static_cast_simple.sv,46,assert(u1 == 8'b0000_1111);,1
static_cast_simple.sv,47,assert(u2 == 8'b1111_1111);,1
static_cast_simple.sv,48,assert(u3 == 8'b1111_1111);,1
static_cast_simple.sv,49,assert(u4 == 8'b0000_1111);,1
static_cast_simple.sv,50,assert(u5 == 8'b1111_1111);,1
static_cast_simple.sv,51,assert(u6 == 8'b0000_1111);,1
static_cast_simple.sv,53,assert(n0 == 9'b1_1111_1111);,1
static_cast_simple.sv,54,assert(n1 == 9'b0_0000_1111);,1
static_cast_simple.sv,55,assert(n2 == 9'b1_1111_1111);,1
static_cast_simple.sv,56,assert(n3 == 9'b0_0000_1111);,1
static_cast_simple.sv,57,assert(n4 == 9'b0_1111_1111);,1
static_cast_simple.sv,58,assert(n5 == 9'b0_0000_1111);,1
static_cast_simple.sv,59,assert(n6 == 9'b0_1111_1111);,1
static_cast_simple.sv,60,assert(n7 == 9'b0_0000_1111);,1
static_cast_simple.sv,61,assert(n8 == 9'b1_1111_1111);,1
static_cast_simple.sv,62,assert(n9 == 9'b0_0000_1111);,1
typedef_initial_and_assign.sv,11,assert property (var_1 == 0);,1
typedef_initial_and_assign.sv,15,assert property (var_2 == 0);,1
typedef_initial_and_assign.sv,19,assert property (var_3 == 0);,1
typedef_initial_and_assign.sv,23,assert property (var_4 == 0);,1
typedef_initial_and_assign.sv,27,assert property (var_5 == 0);,1
typedef_initial_and_assign.sv,30,assert property (var_6 == 0);,1
typedef_initial_and_assign.sv,34,assert property (var_7 == 0);,1
typedef_initial_and_assign.sv,37,assert property (var_8 == 0);,1
typedef_initial_and_assign.sv,41,assert property (var_9 == 0);,1
typedef_initial_and_assign.sv,44,assert property (var_10 == 0);,1
typedef_initial_and_assign.sv,48,assert property (var_11 == 0);,1
typedef_initial_and_assign.sv,52,assert property (wire_3 == 0);,1
typedef_initial_and_assign.sv,56,assert property (wire_2 == 0);,1
typedef_initial_and_assign.sv,59,assert property (wire_3 == 0);,1
typedef_initial_and_assign.sv,63,assert property (wire_4 == 0);,1
enum_simple.sv,27,assert(1'b0); //should be unreachable //state if (state == ts0) state <= ts1;,5
enum_simple.sv,37,assert(1'b0); //should be unreachable end end always @(*) begin assert(state != 2'h3);,6
enum_simple.sv,43,assert(s0 == '0);,1
enum_simple.sv,44,assert(ts0 == '0);,1
enum_simple.sv,45,assert(enum_const == ts1);,1
union_simple.sv,16,assert(w.y.d == 8'h42);,1
union_simple.sv,54,assert(ir1.u.opcode == 'h37);,1
union_simple.sv,55,assert(ir1.r.opcode == 'h37);,1
union_simple.sv,56,assert(ir1.u.rd == 'd29);,1
union_simple.sv,57,assert(ir1.r.rd == 'd29);,1
union_simple.sv,58,assert(ir1.u.imm == 'hAA01);,1
union_simple.sv,69,assert(u.byte4.d == 'h42);,1
typedef_struct.sv,34,assert(s.a == 1'b1);,1
typedef_struct.sv,35,assert(s.b == 8'hFF);,1
typedef_struct.sv,36,assert(s.t == 8'h55);,1
typedef_struct.sv,37,assert(s1.t == 8'h55);,1
typedef_struct.sv,38,assert(ps.a == 8'hAA);,1
typedef_struct.sv,39,assert(ps.b == 8'h55);,1
typedef_struct_port.sv,102,assert(8'hAA == ps.a);,1
typedef_struct_port.sv,103,assert(8'h55 == ps.b);,1
typedef_struct_port.sv,104,assert(8'hBB == body.a);,1
typedef_struct_port.sv,105,assert(8'h66 == body.b);,1
typedef_struct_port.sv,106,assert(32'hAAAAAAAA == l_s);,1
typedef_struct_port.sv,107,assert(16'hBBBB == sl_s);,1
typedef_struct_port.sv,108,assert(16'hCCCC == lsl_s);,1
typedef_struct_port.sv,109,assert(1'b1 == j);,1
const_arg_loop.sv,83,assert(a == 2);,1
const_arg_loop.sv,84,assert(A == 3);,1
const_arg_loop.sv,85,assert(x1 == 16);,1
const_arg_loop.sv,86,assert(x1b == 16);,1
const_arg_loop.sv,87,assert(x2 == 4);,1
const_arg_loop.sv,88,assert(x3 == 16);,1
const_arg_loop.sv,89,assert(x4 == a << 1);,1
const_arg_loop.sv,90,assert(x5 == 64);,1
const_func.sv,66,assert(a1 == 0);,1
const_func.sv,67,assert(a2 == 0);,1
const_func.sv,68,assert(a3 == "BAR");,1
const_func.sv,69,assert(a4 == 0);,1
const_func.sv,70,assert(b1 == "FOO");,1
const_func.sv,71,assert(b2 == "FOO");,1
const_func.sv,72,assert(b3 == 0);,1
const_func.sv,73,assert(b4 == "HI");,1
const_func.sv,74,assert(c1 == 1);,1
const_func.sv,75,assert(c2 == 1);,1
const_func.sv,76,assert(c3 == 0);,1
const_func.sv,77,assert(c4 == 0);,1
const_func.sv,78,assert(d1 == 0);,1
const_func.sv,79,assert(d2 == 0);,1
const_func.sv,80,assert(d3 == 1);,1
const_func.sv,81,assert(d4 == 1);,1
const_func.sv,83,assert(Y == 3);,1
const_func.sv,84,assert(Z == ~3);,1
countbits.sv,33,assert (one == 1);,1
countbits.sv,34,assert (two == 3);,1
countbits.sv,35,assert (four == 3);,1
inst_list.sv,21,assert(w0 == u0 ^ v0);,1
inst_list.sv,22,assert(w1 == u1 ^ v1);,1
basic.sv,18,assert(w == u ^ v);,1
hier.sv,16,assert(w == u ^ v);,1
param.sv,23,assert (w0 == '0);,1
param.sv,24,assert (w1 == u1 ^ v1);,1
toplevel.sv,16,assert(w == u ^ v);,1
cell_list.sv,23,assert(w0 == u0 ^ v0);,1
cell_list.sv,24,assert(w1 == u1 ^ v1);,1
int_types.sv,17,"assert (x == y); \ assert (a == b); \ assert (a == c); \ assert ((a == -1) == is_signed); \ end \ end `define TEST_INTEGER_ATOM(typ, width) \ `TEST(typ, width, 1) \ `TEST(typ signed, width, 1) \ `TEST(typ unsigned, width, 0) `define TEST_INTEGER_VECTOR(typ) \ `TEST(typ, 1, 0) \ `TEST(typ signed, 1, 1) \ `TEST(typ unsigned, 1, 0) \ `TEST(typ [1:0], 2, 0) \ `TEST(typ signed [1:0], 2, 1) \ `TEST(typ unsigned [1:0], 2, 0) module top;",21
struct_access.sv,84,assert (fail === 0);,1
net_types.sv,19,assert (wire_logic_0 == 0);,1
net_types.sv,20,assert (wire_logic_1 == 1);,1
net_types.sv,21,assert (wand_logic_0 == 0);,1
net_types.sv,22,assert (wand_logic_1 == 1);,1
net_types.sv,23,assert (wor_logic_0 == 0);,1
net_types.sv,24,assert (wor_logic_1 == 1);,1
net_types.sv,26,assert (wire_integer == 4'b1001);,1
net_types.sv,27,assert (wand_integer == 4'b1000);,1
net_types.sv,28,assert (wor_integer == 4'b1011);,1
net_types.sv,30,assert (wire_typename == 4'b1001);,1
net_types.sv,31,assert (wand_typename == 4'b1000);,1
net_types.sv,32,assert (wor_typename == 4'b1011);,1
unbased_unsized.sv,27,assert (o01 === {64 {1'b0}});,1
unbased_unsized.sv,28,assert (o02 === {64 {1'b1}});,1
unbased_unsized.sv,29,assert (o03 === {64 {1'bx}});,1
unbased_unsized.sv,30,assert (o04 === {64 {1'bz}});,1
unbased_unsized.sv,31,"assert (o05 === {61'b0, 3'b000});",1
unbased_unsized.sv,32,"assert (o06 === {61'b0, 3'b111});",1
unbased_unsized.sv,33,"assert (o07 === {61'b0, 3'bxxx});",1
unbased_unsized.sv,34,"assert (o08 === {61'b0, 3'bzzz});",1
unbased_unsized.sv,35,assert (o09 === {64 {1'b0}});,1
unbased_unsized.sv,36,assert (o10 === {64 {1'b1}});,1
unbased_unsized.sv,37,assert (o11 === {64 {1'bx}});,1
unbased_unsized.sv,38,assert (o12 === {64 {1'bz}});,1
prefix.sv,12,assert (1 == a);,1
prefix.sv,13,assert (1 == blk1.a);,1
prefix.sv,14,assert (1 == top.blk1.a);,1
prefix.sv,15,assert (i == b);,1
prefix.sv,16,assert (i == blk2[i].b);,1
prefix.sv,17,assert (i == blk1.blk2[i].b);,1
prefix.sv,18,assert (i == top.blk1.blk2[i].b);,1
prefix.sv,19,assert (i == blk2[x].b);,1
prefix.sv,20,assert (i == blk1.blk2[x].b);,1
prefix.sv,21,assert (i == top.blk1.blk2[x].b);,1
prefix.sv,22,assert (j == c);,1
prefix.sv,23,assert (j == blk3[j].c);,1
prefix.sv,24,assert (j == blk2[x].blk3[j].c);,1
prefix.sv,25,assert (j == blk1.blk2[x].blk3[j].c);,1
prefix.sv,26,assert (j == top.blk1.blk2[x].blk3[j].c);,1
prefix.sv,27,assert (j == c);,1
prefix.sv,28,assert (j == blk3[y].c);,1
prefix.sv,29,assert (j == blk2[x].blk3[y].c);,1
prefix.sv,30,assert (j == blk1.blk2[x].blk3[y].c);,1
prefix.sv,31,assert (j == top.blk1.blk2[x].blk3[y].c);,1
prefix.sv,32,assert (j == top.blk1.blk2[x].blk3[y].c[0]);,1
prefix.sv,33,assert (0 == top.blk1.blk2[x].blk3[y].c[1]);,1
prefix.sv,34,assert (0 == top.blk1.blk2[x].blk3[y].c[j]);,1
prefix.sv,38,assert (1 == a);,1
prefix.sv,39,assert (1 == blk1.a);,1
prefix.sv,40,assert (1 == top.blk1.a);,1
prefix.sv,41,assert (i == b);,1
prefix.sv,42,assert (i == blk2[i].b);,1
prefix.sv,43,assert (i == blk1.blk2[i].b);,1
prefix.sv,44,assert (i == top.blk1.blk2[i].b);,1
prefix.sv,45,assert (0 == blk3[0].c);,1
prefix.sv,46,assert (0 == blk2[i].blk3[0].c);,1
prefix.sv,47,assert (0 == blk1.blk2[i].blk3[0].c);,1
prefix.sv,48,assert (0 == top.blk1.blk2[i].blk3[0].c);,1
prefix.sv,49,assert (1 == blk3[1].c);,1
prefix.sv,50,assert (1 == blk2[i].blk3[1].c);,1
prefix.sv,51,assert (1 == blk1.blk2[i].blk3[1].c);,1
prefix.sv,52,assert (1 == top.blk1.blk2[i].blk3[1].c);,1
prefix.sv,56,assert (1 == a);,1
prefix.sv,57,assert (1 == blk1.a);,1
prefix.sv,58,assert (1 == top.blk1.a);,1
prefix.sv,59,assert (0 == blk2[0].b);,1
prefix.sv,60,assert (0 == blk1.blk2[0].b);,1
prefix.sv,61,assert (0 == top.blk1.blk2[0].b);,1
prefix.sv,62,assert (1 == blk2[1].b);,1
prefix.sv,63,assert (1 == blk1.blk2[1].b);,1
prefix.sv,64,assert (1 == top.blk1.blk2[1].b);,1
prefix.sv,65,assert (0 == blk2[0].blk3[0].c);,1
prefix.sv,66,assert (0 == blk1.blk2[0].blk3[0].c);,1
prefix.sv,67,assert (0 == top.blk1.blk2[0].blk3[0].c);,1
prefix.sv,68,assert (1 == blk2[0].blk3[1].c);,1
prefix.sv,69,assert (1 == blk1.blk2[0].blk3[1].c);,1
prefix.sv,70,assert (1 == top.blk1.blk2[0].blk3[1].c);,1
prefix.sv,71,assert (0 == blk2[1].blk3[0].c);,1
prefix.sv,72,assert (0 == blk1.blk2[1].blk3[0].c);,1
prefix.sv,73,assert (0 == top.blk1.blk2[1].blk3[0].c);,1
prefix.sv,74,assert (1 == blk2[1].blk3[1].c);,1
prefix.sv,75,assert (1 == blk1.blk2[1].blk3[1].c);,1
prefix.sv,76,assert (1 == top.blk1.blk2[1].blk3[1].c);,1
prefix.sv,80,assert (1 == blk1.a);,1
prefix.sv,81,assert (1 == top.blk1.a);,1
prefix.sv,82,assert (0 == blk1.blk2[0].b);,1
prefix.sv,83,assert (0 == top.blk1.blk2[0].b);,1
prefix.sv,84,assert (1 == blk1.blk2[1].b);,1
prefix.sv,85,assert (1 == top.blk1.blk2[1].b);,1
prefix.sv,86,assert (0 == blk1.blk2[0].blk3[0].c);,1
prefix.sv,87,assert (0 == top.blk1.blk2[0].blk3[0].c);,1
prefix.sv,88,assert (1 == blk1.blk2[0].blk3[1].c);,1
prefix.sv,89,assert (1 == top.blk1.blk2[0].blk3[1].c);,1
prefix.sv,90,assert (0 == blk1.blk2[1].blk3[0].c);,1
prefix.sv,91,assert (0 == top.blk1.blk2[1].blk3[0].c);,1
prefix.sv,92,assert (1 == blk1.blk2[1].blk3[1].c);,1
prefix.sv,93,assert (1 == top.blk1.blk2[1].blk3[1].c);,1
package_task_func.sv,26,assert property (a == 2);,1
package_task_func.sv,27,assert property (b == 9);,1
package_task_func.sv,28,assert property (c == 8);,1
package_task_func.sv,29,assert property (d == 16);,1
param_no_default.sv,32,assert (a1 == 0);,1
param_no_default.sv,33,assert (b1 == 1);,1
param_no_default.sv,34,assert (c1 == 2);,1
param_no_default.sv,35,assert (d1 == 3);,1
param_no_default.sv,37,assert (a2 == 1);,1
param_no_default.sv,38,assert (b2 == 1);,1
param_no_default.sv,39,assert (c2 == 4);,1
param_no_default.sv,40,assert (d3 == 3);,1
param_no_default.sv,42,assert (a3 == 1);,1
param_no_default.sv,43,assert (b3 == 0);,1
param_no_default.sv,44,assert (c3 == 5);,1
param_no_default.sv,45,assert (d3 == 3);,1
param_no_default.sv,47,assert (a4 == 1);,1
param_no_default.sv,48,assert (b4 == 0);,1
param_no_default.sv,49,assert (c4 == 9);,1
param_no_default.sv,50,assert (d4 == 10);,1
counter.sv,19,assume property (down |-> !up);,1
example.sv,15,assume (cnt != 10);,1
example.sv,16,assert (cnt != 15);,1
lvc_apb_if.sv,118,"assert property(p_paddr_no_x) else `uvm_error(""ASSERT"", ""PADDR is unknown when PSEL is high"") property p_psel_rose_next_cycle_penable_rise;",3
lvc_apb_if.sv,123,"assert property(p_psel_rose_next_cycle_penable_rise) else `uvm_error(""ASSERT"", ""PENABLE not rose after 1 cycle PSEL rose"") property p_penable_rose_next_cycle_fall;",3
lvc_apb_if.sv,128,"assert property(p_penable_rose_next_cycle_fall) else `uvm_error(""ASSERT"", ""PENABLE not fall after 1 cycle PENABLE rose"") property p_pwdata_stable_during_trans_phase;",3
lvc_apb_if.sv,133,"assert property(p_pwdata_stable_during_trans_phase) else `uvm_error(""ASSERT"", ""PWDATA not stable during transaction phase"") property p_paddr_stable_until_next_trans;",3
lvc_apb_if.sv,138,"assert property(p_paddr_stable_until_next_trans) else `uvm_error(""ASSERT"", ""PADDR not stable until next transaction start"") property p_pwrite_stable_until_next_trans;",3
lvc_apb_if.sv,144,"assert property(p_pwrite_stable_until_next_trans) else `uvm_error(""ASSERT"", ""PWRITE not stable until next transaction start"") property p_prdata_available_once_penable_rose;",3
lvc_apb_if.sv,150,cover property(p_write_during_nonburst_trans);,1
lvc_apb_if.sv,159,cover property(p_write_during_nonburst_trans);,1
lvc_apb_if.sv,162,cover property(p_write_during_nonburst_trans);,1
lvc_apb_if.sv,164,cover property(p_write_during_burst_trans);,1
lvc_apb_if.sv,167,cover property(p_write_during_burst_trans);,1
lvc_apb_if.sv,169,cover property(p_write_read_burst_trans);,1
lvc_apb_if.sv,173,cover property(p_write_read_burst_trans);,1
lvc_apb_if.sv,175,cover property(p_write_twice_read_burst_trans);,1
lvc_apb_if.sv,179,cover property(p_write_twice_read_burst_trans);,1
lvc_apb_if.sv,181,cover property(p_read_during_nonburst_trans);,1
lvc_apb_if.sv,184,cover property(p_read_during_nonburst_trans);,1
lvc_apb_if.sv,186,cover property(p_read_during_burst_trans);,1
lvc_apb_if.sv,189,cover property(p_read_during_burst_trans);,1
lvc_apb_if.sv,191,cover property(p_read_write_read_burst_trans);,1
lvc_apb_if.sv,195,cover property(p_read_write_read_burst_trans);,1
gcd.sv,166,assert(io_o == 8'h18); // @[gcd.scala 50:11] end // if (io_done & resetCounter_notChaos & _T_18) begin assert(io_done); // @[gcd.scala 59:11] end end endmodule,8
gcdtest.sv,152,"assert(io_done); // @[gcd.scala 59:11] end end endmodule module gcdtest( input clock, input reset );",8
