file_name,line_number,assertion_code,line_count
I3C_TOP_TB.sv,625,"assert property(EXIT_and_stop_pattern) $display(""%t EXIT_and_stop_pattern SUCCEEDED "",$time); else $display(""%t EXIT_and_stop_pattern FAILED "",$time);",3
axi_lite_join.sv,23,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_join.sv,24,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_to_axi_lite.sv,36,assert(NUM_PENDING_RD > 0);,1
axi_to_axi_lite.sv,37,assert(NUM_PENDING_WR > 0);,1
axi_to_axi_lite.sv,38,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_to_axi_lite.sv,39,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_lite_multicut.sv,37,assert(NUM_CUTS >= 0);,1
axi_cut.sv,48,assert(ADDR_WIDTH >= 0);,1
axi_cut.sv,49,assert(DATA_WIDTH >= 0);,1
axi_cut.sv,50,assert(ID_WIDTH >= 0);,1
axi_cut.sv,51,assert(USER_WIDTH >= 0);,1
axi_cut.sv,52,assert(in.AXI_ADDR_WIDTH == ADDR_WIDTH);,1
axi_cut.sv,53,assert(in.AXI_DATA_WIDTH == DATA_WIDTH);,1
axi_cut.sv,54,assert(in.AXI_ID_WIDTH == ID_WIDTH);,1
axi_cut.sv,55,assert(in.AXI_USER_WIDTH == USER_WIDTH);,1
axi_cut.sv,56,assert(out.AXI_ADDR_WIDTH == ADDR_WIDTH);,1
axi_cut.sv,57,assert(out.AXI_DATA_WIDTH == DATA_WIDTH);,1
axi_cut.sv,58,assert(out.AXI_ID_WIDTH == ID_WIDTH);,1
axi_cut.sv,59,assert(out.AXI_USER_WIDTH == USER_WIDTH);,1
axi_modify_address.sv,30,assert(ADDR_WIDTH_IN > 0);,1
axi_modify_address.sv,31,assert(ADDR_WIDTH_OUT > 0);,1
axi_multicut.sv,41,assert(NUM_CUTS >= 0);,1
axi_arbiter.sv,27,assert(NUM_REQ >= 0);,1
axi_arbiter.sv,28,assert(arb.NUM_REQ == NUM_REQ);,1
axi_arbiter.sv,78,assert(NUM_REQ >= 0);,1
axi_arbiter.sv,79,assert(ID_WIDTH >= 0);,1
axi_lite_to_axi.sv,22,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_to_axi.sv,23,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
tb_axi_lite_xbar.sv,137,assert(rand_success);,1
tb_axi_lite_xbar.sv,160,assert(rand_success);,1
tb_axi_atop_filter.sv,471,assert (downstream.aw_atop == '0);,1
tb_axi_atop_filter.sv,569,assert (downstream.ar_id == exp_beat.ax_id);,1
tb_axi_atop_filter.sv,570,assert (downstream.ar_addr == exp_beat.ax_addr);,1
tb_axi_atop_filter.sv,571,assert (downstream.ar_len == exp_beat.ax_len);,1
tb_axi_atop_filter.sv,572,assert (downstream.ar_size == exp_beat.ax_size);,1
tb_axi_atop_filter.sv,573,assert (downstream.ar_burst == exp_beat.ax_burst);,1
tb_axi_atop_filter.sv,574,assert (downstream.ar_cache == exp_beat.ax_cache);,1
tb_axi_atop_filter.sv,575,assert (downstream.ar_prot == exp_beat.ax_prot);,1
tb_axi_atop_filter.sv,576,assert (downstream.ar_qos == exp_beat.ax_qos);,1
tb_axi_atop_filter.sv,577,assert (downstream.ar_region == exp_beat.ax_region);,1
tb_axi_atop_filter.sv,578,assert (downstream.ar_user == exp_beat.ax_user);,1
tb_axi_atop_filter.sv,585,assert (downstream.aw_id == exp_beat.ax_id);,1
tb_axi_atop_filter.sv,586,assert (downstream.aw_addr == exp_beat.ax_addr);,1
tb_axi_atop_filter.sv,587,assert (downstream.aw_len == exp_beat.ax_len);,1
tb_axi_atop_filter.sv,588,assert (downstream.aw_size == exp_beat.ax_size);,1
tb_axi_atop_filter.sv,589,assert (downstream.aw_burst == exp_beat.ax_burst);,1
tb_axi_atop_filter.sv,590,assert (downstream.aw_cache == exp_beat.ax_cache);,1
tb_axi_atop_filter.sv,591,assert (downstream.aw_prot == exp_beat.ax_prot);,1
tb_axi_atop_filter.sv,592,assert (downstream.aw_qos == exp_beat.ax_qos);,1
tb_axi_atop_filter.sv,593,assert (downstream.aw_region == exp_beat.ax_region);,1
tb_axi_atop_filter.sv,594,assert (downstream.aw_user == exp_beat.ax_user);,1
tb_axi_atop_filter.sv,601,assert (downstream.w_data == exp_beat.w_data);,1
tb_axi_atop_filter.sv,602,assert (downstream.w_strb == exp_beat.w_strb);,1
tb_axi_atop_filter.sv,603,assert (downstream.w_last == exp_beat.w_last);,1
tb_axi_atop_filter.sv,604,assert (downstream.w_user == exp_beat.w_user);,1
tb_axi_atop_filter.sv,616,assert (upstream.r_id == exp_beat.r_id);,1
tb_axi_atop_filter.sv,617,assert (upstream.r_data == exp_beat.r_data);,1
tb_axi_atop_filter.sv,618,assert (upstream.r_resp == exp_beat.r_resp);,1
tb_axi_atop_filter.sv,619,assert (upstream.r_last == exp_beat.r_last);,1
tb_axi_atop_filter.sv,620,assert (upstream.r_user == exp_beat.r_user);,1
tb_axi_atop_filter.sv,632,assert (upstream.b_id == exp_beat.b_id);,1
tb_axi_atop_filter.sv,633,assert (upstream.b_resp == exp_beat.b_resp);,1
tb_axi_atop_filter.sv,634,assert (upstream.b_user == exp_beat.b_user);,1
axi_lite_to_reg.sv,32,assert(ADDR_WIDTH > 0);,1
axi_lite_to_reg.sv,33,assert(DATA_WIDTH > 0);,1
cdc_fifo_2phase.sv,44,assert(LOG_DEPTH > 0);,1
cdc_2phase_tb.sv,79,assert(tck_src > 0);,1
cdc_2phase_tb.sv,105,assert(tck_dst > 0);,1
cdc_fifo_tb.sv,83,assert(tck_src > 0);,1
cdc_fifo_tb.sv,109,assert(tck_dst > 0);,1
graycode_tb.sv,26,assert(a == c);,1
find_first_one.sv,31,assert(WIDTH >= 0);,1
matmul_checker.sv,19,"assert property(penable_active) else $error(""error with penable %d %d"",check_bus.penable_i , check_bus.prdata_o);",2
matmul_checker.sv,24,cover property(penable_active);,1
matmul_checker.sv,27,assert property(reset_err) else $error("error with error at reset");,2
matmul_checker.sv,32,cover property(reset_err);,1
matmul_checker.sv,34,assert property(reset_ready) else $error("error with ready at reset");,2
matmul_checker.sv,39,cover property(reset_ready);,1
matmul_checker.sv,41,assert property(reset_data_out) else $error("data no zero at reset");,2
matmul_checker.sv,46,cover property(reset_data_out);,1
matmul_checker.sv,48,assert property(reset_active) else $error("error with reset");,2
matmul_checker.sv,53,cover property(reset_active);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_sequencer.sv,161,assert property (rx_analogreset |-> rx_digitalreset);,1
altera_tse_reset_ctrl_lego.sv,211,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
altera_tse_reset_ctrl_lego.sv,217,assert property ($rose(start & ~aclr) |-> ##[0:1] reset);,1
assert_checker.sv,41,"assert property (check_condition) else level_handler(security_level, message);",2
vortex_afu.sv,795,assert(!dbg_cci_rd_rsp_mask[cci_rd_rsp_tag]);,1
top.sv,23,assert property (one_hot) $display("Assertion one hot success");,1
top.sv,31,assert property (reset_p) $display("Assertion reset_p success");,1
mem.sv,120,assert(proc2mem_addr[0] == 0);,1
mem.sv,124,assert(proc2mem_addr[1:0] == 0);,1
mem.sv,138,assert(proc2mem_addr[0] == 0);,1
mem.sv,143,assert(proc2mem_addr[1:0] == 0);,1
mem.sv,148,assert(proc2mem_addr[1:0] == 0);,1
uvmc_common.sv,367,assert(port_name != "");,1
uvmc_commands.sv,294,assert(info != null);,1
uvmc_commands.sv,443,assert(info != null);,1
DatapathPipelined.sv,254,assert (pc_to_imem[1:0] == 2'b00);,1
DatapathPipelined.sv,255,assert (addr_to_dmem[1:0] == 2'b00);,1
DatapathMultiCycle.sv,89,assert (pc_to_imem[1:0] == 2'b00);,1
DatapathMultiCycle.sv,90,assert (addr_to_dmem[1:0] == 2'b00);,1
DatapathSingleCycle.sv,247,assert (pc_to_imem[1:0] == 2'b00);,1
DatapathSingleCycle.sv,248,assert (addr_to_dmem[1:0] == 2'b00);,1
mem.sv,120,assert(proc2mem_addr[0] == 0);,1
mem.sv,124,assert(proc2mem_addr[1:0] == 0);,1
mem.sv,138,assert(proc2mem_addr[0] == 0);,1
mem.sv,143,assert(proc2mem_addr[1:0] == 0);,1
mem.sv,148,assert(proc2mem_addr[1:0] == 0);,1
formal_tb.sv,67,assume (multdiv_ready_id_i);,1
formal_tb.sv,73,assert (checked);,1
mem_model.sv,38,assert(addr[1:0] == 2'b0);,1
mem_model.sv,49,assert(addr[2:0] == 3'b0);,1
otbn_core_model.sv,90,assert(model_handle != chandle_null);,1
cdb_test.sv,38,assert(cdb_packet == 0);,1
cdb_test.sv,47,assert(cdb_packet.rob_tag == 4);,1
cdb_test.sv,48,assert(cdb_packet.v == 40);,1
cdb_test.sv,49,assert(cdb_fu_packet.ack == 5'b01000);,1
mem.sv,120,assert(proc2mem_addr[0] == 0);,1
mem.sv,124,assert(proc2mem_addr[1:0] == 0);,1
mem.sv,138,assert(proc2mem_addr[0] == 0);,1
mem.sv,143,assert(proc2mem_addr[1:0] == 0);,1
mem.sv,148,assert(proc2mem_addr[1:0] == 0);,1
LineBuffer_TB.sv,43,assert (!w_rd_valid);,1
LineBuffer_TB.sv,52,assert (!w_rd_valid);,1
LineBuffer_TB.sv,63,assert (w_rd_valid);,1
LineBuffer_TB.sv,75,assert (w_rd_valid);,1
LineBuffer_TB.sv,79,assert (!w_rd_valid);,1
plusarg_file_mem.sv,43,assert(ADDR_BITS <= 64);,1
ibex_icache_core_if.sv,142,cover property (cancelled_valid);,1
ibex_icache_core_if.sv,148,cover property (cancelled_valid);,1
ibex_icache_scoreboard.sv,161,assert(invalidate_seed < mem_states.size);,1
ibex_icache_scoreboard.sv,166,assert(mem_states.size > 0);,1
ibex_icache_scoreboard.sv,187,assert(mem_states.size > 0);,1
ibex_icache_scoreboard.sv,361,assert(seen_insn_data[1:0] == 2'b11);,1
ibex_icache_scoreboard.sv,477,assert (addr_lo < address);,1
formal_tb.sv,67,assume (multdiv_ready_id_i);,1
formal_tb.sv,73,assert (checked);,1
plusarg_file_mem.sv,43,assert(ADDR_BITS <= 64);,1
ibex_icache_core_if.sv,142,cover property (cancelled_valid);,1
ibex_icache_core_if.sv,148,cover property (cancelled_valid);,1
ibex_icache_scoreboard.sv,161,assert(invalidate_seed < mem_states.size);,1
ibex_icache_scoreboard.sv,166,assert(mem_states.size > 0);,1
ibex_icache_scoreboard.sv,187,assert(mem_states.size > 0);,1
ibex_icache_scoreboard.sv,361,assert(seen_insn_data[1:0] == 2'b11);,1
ibex_icache_scoreboard.sv,477,assert (addr_lo < address);,1
formal_tb.sv,67,assume (multdiv_ready_id_i);,1
formal_tb.sv,73,assert (checked);,1
ariane_pkg.sv,88,assert(Cfg.RASDepth > 0);,1
ariane_pkg.sv,91,assert(Cfg.NrNonIdempotentRules <= NrMaxRules);,1
ariane_pkg.sv,92,assert(Cfg.NrExecuteRegionRules <= NrMaxRules);,1
ariane_pkg.sv,93,assert(Cfg.NrCachedRegionRules <= NrMaxRules);,1
ariane_pkg.sv,94,assert(Cfg.NrPMPEntries <= 16);,1
PATTERN.sv,106,assert property ( wait_for_Index_Check and wait_for_Update and wait_for_Check_Valid_Date ) else begin,4
PATTERN.sv,113,"assert property ( wait_for_Index_Check and wait_for_Update and wait_for_Check_Valid_Date ) else begin _logger.error($sformatf(""The execution latency at %-12d ps is over %5d cycles "", $time*1000, DELAY), 0);",5
verification_env.sv,88,assert(tr.randomize);,1
verification_env.sv,118,assert(tr.randomize);,1
verification_env.sv,146,assert(tr.randomize);,1
verification_env.sv,175,assert(tr.randomize);,1
verification_env.sv,204,assert(tr.randomize);,1
CHECKER_iclab108.sv,148,assert property (reset_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,172,assert property (latency_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,183,assert property (output_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,194,assert property (Index_check_input_valid_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,201,assert property (Index_check_input_valid_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,207,assert property (Index_check_input_valid_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,245,assert property (sel_action_valid_overlap_assert) else begin,1
CHECKER_iclab108.sv,250,assert property (sel_action_valid_overlap_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,255,assert property (sel_action_valid_overlap_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,260,assert property (sel_action_valid_overlap_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,307,assert property (out_valid_one_cycle_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,319,assert property (next_invalid_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,343,assert property (Month_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,348,assert property (Month_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,352,assert property (Month_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,356,assert property (Month_assert) else begin $display("========================================================");,2
CHECKER_iclab108.sv,390,assert property (AR_AW_overlap_assert) else begin $display("========================================================");,2
huffman_decoder_tb.sv,70,assert(valid == 1'h0);,1
immediate_assertions.sv,23,assert(a & b);,1
noc_tb.sv,102,"assert property(w_device_onehot_ready) else `uvm_error(""ASSERT"", ""Ready signals of devices are not onehot when device writing!"") property r_device_onehot_valid;",3
noc_tb.sv,108,"assert property(r_device_onehot_valid) else `uvm_error(""ASSERT"", ""Valid signals of devices are not onehot when host writing!"") endmodule",4
soc_it_handler.sv,115,assert(slave_address_valid);,1
matmul_checker.sv,11,cover property(active_reset);,1
matmul_checker.sv,17,cover property(active_reset);,1
matmul_checker.sv,20,cover property(valid_write_and_read_addresses); // cover property checks if a specified sequence of events occurred during the simulation property invalid_write_and_read_addresses;,4
matmul_checker.sv,28,cover property(valid_write_and_read_addresses); // cover property checks if a specified sequence of events occurred during the simulation property invalid_write_and_read_addresses;,4
matmul_checker.sv,39,cover property(invalid_write_and_read_addresses); // cover property checks if a specified sequence of events occurred during the simulation property valid_start_bit_busy;,3
matmul_checker.sv,47,cover property(valid_start_bit_busy);,1
matmul_checker.sv,49,cover property(valid_transfer); // cover property checks if a specified sequence of events occurred during the simulation property valid_read_and_write_targets;,3
matmul_checker.sv,55,cover property(valid_transfer); // cover property checks if a specified sequence of events occurred during the simulation property valid_read_and_write_targets;,3
matmul_checker.sv,63,cover property(valid_read_and_write_targets);,1
l2_mem.sv,182,assert (AXI_AW > 0);,1
l2_mem.sv,184,assert (AXI_DW > 0);,1
l2_mem.sv,186,assert (N_BYTES > 0);,1
l2_mem.sv,189,assert (CUT_DW >= 8);,1
l2_mem.sv,190,assert (AXI_DW >= CUT_DW);,1
l2_mem.sv,192,assert (N_BYTES % PAR_CUTS_N_BYTES == 0);,1
l2_mem.sv,193,assert (N_PAR_CUTS >= AXI_DW/CUT_DW);,1
axi_id_remap.sv,545,assert (InpIdWidth > 0);,1
axi_id_remap.sv,546,assert (MaxUniqInpIds > 0);,1
axi_id_remap.sv,548,assert (MaxTxnsPerId > 0);,1
axi_id_remap.sv,549,assert (IdxWidth >= 1);,1
axi_id_remap.sv,629,assert (slv.AXI_ID_WIDTH == AXI_SLV_PORT_ID_WIDTH);,1
axi_id_remap.sv,630,assert (slv.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_remap.sv,631,assert (slv.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_remap.sv,632,assert (slv.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_id_remap.sv,633,assert (mst.AXI_ID_WIDTH == AXI_MST_PORT_ID_WIDTH);,1
axi_id_remap.sv,634,assert (mst.AXI_ADDR_WIDTH == AXI_ADDR_WIDTH);,1
axi_id_remap.sv,635,assert (mst.AXI_DATA_WIDTH == AXI_DATA_WIDTH);,1
axi_id_remap.sv,636,assert (mst.AXI_USER_WIDTH == AXI_USER_WIDTH);,1
axi_multicut.sv,86,assert(NoCuts >= 0);,1
axi_riscv_lrsc.sv,947,assert (b_status_oup_valid);,1
axi_riscv_lrsc.sv,949,assert (b_status_oup_cmd != B_INJECT);,1
axi_riscv_lrsc_tb.sv,383,assert (!downstream.ar_lock);,1
axi_riscv_lrsc_tb.sv,386,assert (!downstream.aw_lock);,1
axi_riscv_lrsc_tb.sv,415,assert (downstream.ar_id == ar_beat.ax_id);,1
axi_riscv_lrsc_tb.sv,416,assert (downstream.ar_addr == ar_beat.ax_addr);,1
axi_riscv_lrsc_tb.sv,417,assert (downstream.ar_len == ar_beat.ax_len);,1
axi_riscv_lrsc_tb.sv,418,assert (downstream.ar_size == ar_beat.ax_size);,1
axi_riscv_lrsc_tb.sv,419,assert (downstream.ar_burst == ar_beat.ax_burst);,1
axi_riscv_lrsc_tb.sv,420,assert (downstream.ar_cache == ar_beat.ax_cache);,1
axi_riscv_lrsc_tb.sv,421,assert (downstream.ar_prot == ar_beat.ax_prot);,1
axi_riscv_lrsc_tb.sv,422,assert (downstream.ar_qos == ar_beat.ax_qos);,1
axi_riscv_lrsc_tb.sv,423,assert (downstream.ar_region == ar_beat.ax_region);,1
axi_riscv_lrsc_tb.sv,424,assert (downstream.ar_user == ar_beat.ax_user);,1
axi_riscv_lrsc_tb.sv,498,assert (downstream.aw_addr == exp_beat.ax_addr);,1
axi_riscv_lrsc_tb.sv,499,assert (downstream.aw_len == exp_beat.ax_len);,1
axi_riscv_lrsc_tb.sv,500,assert (downstream.aw_size == exp_beat.ax_size);,1
axi_riscv_lrsc_tb.sv,501,assert (downstream.aw_burst == exp_beat.ax_burst);,1
axi_riscv_lrsc_tb.sv,502,assert (downstream.aw_cache == exp_beat.ax_cache);,1
axi_riscv_lrsc_tb.sv,503,assert (downstream.aw_prot == exp_beat.ax_prot);,1
axi_riscv_lrsc_tb.sv,504,assert (downstream.aw_qos == exp_beat.ax_qos);,1
axi_riscv_lrsc_tb.sv,505,assert (downstream.aw_region == exp_beat.ax_region);,1
axi_riscv_lrsc_tb.sv,506,assert (downstream.aw_user == exp_beat.ax_user);,1
axi_riscv_lrsc_tb.sv,545,assert (upstream.r_id == r_beat.r_id);,1
axi_riscv_lrsc_tb.sv,546,assert (upstream.r_data === r_beat.r_data);,1
axi_riscv_lrsc_tb.sv,548,assert (upstream.r_resp == r_beat.r_resp);,1
axi_riscv_lrsc_tb.sv,551,"assert (upstream.r_resp == {1'b0, r_cmd.excl});",1
axi_riscv_lrsc_tb.sv,553,assert (upstream.r_last == r_beat.r_last);,1
axi_riscv_lrsc_tb.sv,554,assert (upstream.r_user == r_beat.r_user);,1
axi_riscv_lrsc_tb.sv,606,assert (downstream.w_data == w_beat.w_data);,1
axi_riscv_lrsc_tb.sv,607,assert (downstream.w_strb == w_beat.w_strb);,1
axi_riscv_lrsc_tb.sv,608,assert (downstream.w_last == w_beat.w_last);,1
axi_riscv_lrsc_tb.sv,609,assert (downstream.w_user == w_beat.w_user);,1
axi_riscv_lrsc_tb.sv,655,assert (act_beat.b_id == exp_beat.b_id);,1
axi_riscv_lrsc_tb.sv,656,assert (act_beat.b_user == exp_beat.b_user);,1
axi_riscv_lrsc_tb.sv,657,assert (act_beat.b_resp[1] == exp_beat.b_resp[1]);,1
axi_riscv_lrsc_tb.sv,664,assert (act_beat.b_resp[0] == exp_beat.b_resp[0]);,1
DatapathPipelined.sv,254,assert (pc_to_imem[1:0] == 2'b00);,1
DatapathPipelined.sv,255,assert (addr_to_dmem[1:0] == 2'b00);,1
DatapathAxilMemory.sv,126,assert (!insn.ARVALID || insn.ARADDR[1:0] == 2'b00);,1
DatapathAxilMemory.sv,127,assert (!data.ARVALID || data.ARADDR[1:0] == 2'b00);,1
DatapathAxilMemory.sv,128,assert (!data.AWVALID || data.AWADDR[1:0] == 2'b00);,1
DatapathAxilMemory.sv,130,assert (insn.ARPROT == 3'd0);,1
DatapathAxilMemory.sv,131,assert (data.ARPROT == 3'd0);,1
DatapathAxilMemory.sv,132,assert (data.AWPROT == 3'd0);,1
DatapathAxilMemory.sv,352,assert (pc_to_imem[1:0] == 2'b00);,1
DatapathAxilMemory.sv,353,assert (addr_to_dmem[1:0] == 2'b00);,1
DatapathMultiCycle.sv,89,assert (pc_to_imem[1:0] == 2'b00);,1
DatapathMultiCycle.sv,90,assert (addr_to_dmem[1:0] == 2'b00);,1
DatapathSingleCycle.sv,247,assert (pc_to_imem[1:0] == 2'b00);,1
DatapathSingleCycle.sv,248,assert (addr_to_dmem[1:0] == 2'b00);,1
formal.sv,5,cover (finished == 1);,1
picorv32.ORIG.sv,2053,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.ORIG.sv,2056,restrict property (resetn != $initstate);,1
picorv32.ORIG.sv,2066,assert (mem_wstrb == 0);,1
picorv32.ORIG.sv,2078,assert (ok);,1
picorv32.ORIG.sv,2096,assert(mem_valid);,1
picorv32.ORIG.sv,2097,assert(mem_addr == last_mem_la_addr);,1
picorv32.ORIG.sv,2098,assert(mem_wstrb == 0);,1
picorv32.ORIG.sv,2101,assert(mem_valid);,1
picorv32.ORIG.sv,2102,assert(mem_addr == last_mem_la_addr);,1
picorv32.ORIG.sv,2103,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.ORIG.sv,2104,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.ORIG.sv,2107,assert(!mem_valid || mem_ready);,1
picorv32.CHILI.sv,2566,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.CHILI.sv,2569,restrict property (resetn != $initstate);,1
picorv32.CHILI.sv,2591,assert (ok);,1
picorv32.CHILI.sv,2609,assert(mem_valid);,1
picorv32.CHILI.sv,2610,assert(mem_addr == last_mem_la_addr);,1
picorv32.CHILI.sv,2611,assert(mem_wstrb == 0);,1
picorv32.CHILI.sv,2614,assert(mem_valid);,1
picorv32.CHILI.sv,2615,assert(mem_addr == last_mem_la_addr);,1
picorv32.CHILI.sv,2616,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.CHILI.sv,2617,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.CHILI.sv,2620,assert(!mem_valid || mem_ready);,1
cdc_fifo_2phase.sv,44,assert(LOG_DEPTH > 0);,1
cdc_2phase_tb.sv,77,assert(tck_src > 0);,1
cdc_2phase_tb.sv,103,assert(tck_dst > 0);,1
rr_arb_tree_tb.sv,239,assert(exp_data === data_oup);,1
cdc_fifo_tb.sv,81,assert(tck_src > 0);,1
cdc_fifo_tb.sv,107,assert(tck_dst > 0);,1
graycode_tb.sv,24,assert(a == c);,1
find_first_one.sv,31,assert(WIDTH >= 0);,1
vortex_afu.sv,795,assert(!dbg_cci_rd_rsp_mask[cci_rd_rsp_tag]);,1
uvmc_common.sv,364,assert(port_name != "");,1
uvmc_commands.sv,291,assert(info != null);,1
uvmc_commands.sv,440,assert(info != null);,1
iter_mult_tests.sv,37,assume(clk == 0);,1
iter_mult_tests.sv,38,assume(reset == 1);,1
cdc_fifo_2phase.sv,44,assert(LOG_DEPTH > 0);,1
find_first_one.sv,31,assert(WIDTH >= 0);,1
axi_join.sv,28,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_join.sv,29,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_join.sv,30,assert(in.AXI_ID_WIDTH <= out.AXI_ID_WIDTH );,1
axi_join.sv,31,assert(in.AXI_USER_WIDTH == out.AXI_USER_WIDTH);,1
axi_lite_join.sv,28,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_join.sv,29,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_modify_address.sv,155,assert(AXI_SLV_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,156,assert(AXI_MST_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,157,assert(AXI_DATA_WIDTH > 0);,1
axi_modify_address.sv,158,assert(AXI_ID_WIDTH > 0);,1
axi_multicut.sv,83,assert(NoCuts >= 0);,1
axi_lite_to_axi.sv,107,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_to_axi.sv,108,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_lite_to_axi.sv,109,assert(AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
cdc_fifo_2phase.sv,44,assert(LOG_DEPTH > 0);,1
find_first_one.sv,31,assert(WIDTH >= 0);,1
axi_join.sv,28,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_join.sv,29,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_join.sv,30,assert(in.AXI_ID_WIDTH <= out.AXI_ID_WIDTH );,1
axi_join.sv,31,assert(in.AXI_USER_WIDTH == out.AXI_USER_WIDTH);,1
axi_lite_join.sv,28,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_join.sv,29,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_modify_address.sv,155,assert(AXI_SLV_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,156,assert(AXI_MST_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,157,assert(AXI_DATA_WIDTH > 0);,1
axi_modify_address.sv,158,assert(AXI_ID_WIDTH > 0);,1
axi_multicut.sv,83,assert(NoCuts >= 0);,1
axi_lite_to_axi.sv,107,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_to_axi.sv,108,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_lite_to_axi.sv,109,assert(AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
cdc_fifo_2phase.sv,44,assert(LOG_DEPTH > 0);,1
find_first_one.sv,31,assert(WIDTH >= 0);,1
axi_join.sv,28,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_join.sv,29,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_join.sv,30,assert(in.AXI_ID_WIDTH <= out.AXI_ID_WIDTH );,1
axi_join.sv,31,assert(in.AXI_USER_WIDTH == out.AXI_USER_WIDTH);,1
axi_lite_join.sv,28,assert(in.AXI_ADDR_WIDTH == out.AXI_ADDR_WIDTH);,1
axi_lite_join.sv,29,assert(in.AXI_DATA_WIDTH == out.AXI_DATA_WIDTH);,1
axi_modify_address.sv,155,assert(AXI_SLV_PORT_ADDR_WIDTH > 0);,1
axi_modify_address.sv,156,assert(AXI_MST_PORT_ADDR_WIDTH > 0);,1
