file_name,line_number,assertion_code,line_count
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wstrb == 0);,1
picorv32.v,2157,assert(mem_valid);,1
picorv32.v,2158,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2159,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2160,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2163,assert(!mem_valid || mem_ready);,1
hazard3_frontend.v,181,assert(!fifo_valid[1]);,1
hazard3_frontend.v,364,assert(ctr_flush_pending <= pending_fetches);,1
hazard3_frontend.v,365,assert(pending_fetches < 2'd3);,1
hazard3_frontend.v,514,assert(cir_vld <= 2);,1
hazard3_frontend.v,515,assert(cir_use <= cir_vld);,1
hazard3_frontend.v,517,assert(buf_level_next >= level_next_no_fetch);,1
hazard3_frontend.v,536,assert(buf_level != 2'h3);,1
hazard3_shift_barrel.v,55,assert(dout == din >> shamt);,1
hazard3_shift_barrel.v,57,assert(dout == din << shamt);,1
hazard3_instr_decompress.v,443,assert(uop_ctr == 4'h0 || in_uop_seq);,1
hazard3_instr_decompress.v,445,assert(in_uop_seq);,1
hazard3_instr_decompress.v,446,assert(instr_out_uop_stall || uop_ctr_nxt == 4'h0);,1
hazard3_power_ctrl.v,137,assert(past_sleeping);,1
hazard3_power_ctrl.v,139,assert(sleeping_on_wfi|| sleeping_on_block);,1
hazard3_power_ctrl.v,142,assert(!past_stall_release);,1
hazard3_power_ctrl.v,145,assert(allow_power_down || allow_clkgate);,1
hazard3_muldiv_seq.v,274,assert(op_rdy);,1
hazard3_muldiv_seq.v,290,assert(alive);,1
hazard3_core.v,448,assert(d_rs1_predecoded == d_rs1);,1
hazard3_core.v,450,assert(d_rs2_predecoded == d_rs2);,1
hazard3_core.v,453,assert(~|d_rs1);,1
hazard3_core.v,455,assert(~|d_rs2);,1
hazard3_core.v,548,assert(x_amo_phase == 3'h0 || x_amo_phase == 3'h2 || x_amo_phase == 3'h4);,1
hazard3_core.v,553,assert(x_unaligned_addr);,1
hazard3_core.v,560,assert(x_amo_phase == 3'h0);,1
hazard3_core.v,592,assert(x_amo_phase <= 3'h4);,1
hazard3_core.v,595,assert(x_amo_phase == 3'h0);,1
hazard3_core.v,598,assert(x_amo_phase == 3'h0);,1
hazard3_core.v,602,assert(!x_stall || m_stall);,1
hazard3_core.v,606,assert(x_unaligned_addr);,1
hazard3_core.v,610,assert(!x_unaligned_addr);,1
hazard3_core.v,617,assert(!m_stall);,1
hazard3_core.v,1092,assert(xm_except == EXCEPT_LOAD_FAULT || xm_except == EXCEPT_STORE_FAULT);,1
hazard3_core.v,1104,assert(xm_memop != MEMOP_NONE);,1
hazard3_core.v,1113,assert(!xm_except_to_d_mode);,1
hazard3_core.v,1114,assert(!xm_sleep_wfi);,1
hazard3_core.v,1115,assert(!xm_sleep_block);,1
hazard3_core.v,1116,assert(!unblock_out);,1
hazard3_core.v,1124,assert(!bus_aph_req_d);,1
hazard3_core.v,1134,assert(!bus_aph_req_d);,1
hazard3_core.v,1139,assert(xm_memop == MEMOP_NONE || xm_memop == MEMOP_AMO);,1
hazard3_core.v,1323,assert(m_reg_wen_if_nonzero);,1
hazard3_core.v,1325,assert(~|xm_rd);,1
hazard3_csr.v,1382,assume(except == EXCEPT_NONE || except == EXCEPT_MRET);,1
hazard3_csr.v,1409,assert(!wen);,1
hazard3_csr.v,1413,assert(except != EXCEPT_MRET);,1
hazard3_csr.v,1417,assert(except != EXCEPT_MRET);,1
hazard3_csr.v,1439,assert(trap_enter_vld);,1
hazard3_csr.v,1441,assert(!trap_is_irq);,1
hazard3_csr.v,1446,assert(except == EXCEPT_EBREAK);,1
hazard3_csr.v,1451,assert(!loadstore_dphase_pending);,1
hazard3_csr.v,1459,assert(trap_enter_vld);,1
tdt_dm.v,3488,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3491,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3493,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dm.v,3496,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dm.v,3498,assert property(when_anyunavail_is_high_anyrunning_must_be_low);,1
tdt_dm.v,3501,assert property(when_anyunavail_is_high_anyrunning_must_be_low);,1
tdt_dm.v,3503,assert property(when_anyunavail_is_high_anyhalted_must_be_low);,1
tdt_dm.v,3506,assert property(when_anyunavail_is_high_anyhalted_must_be_low);,1
tdt_dm.v,3508,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3511,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3513,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dm.v,3516,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dtm_ctrl.v,479,assert property(jtag2_read_not_update_idr);,1
tdt_dtm_ctrl.v,482,assert property(jtag2_read_not_update_idr);,1
tdt_dtm_ctrl.v,484,assert property(jtag2_write_not_capture_idr);,1
tdt_dtm_ctrl.v,487,assert property(jtag2_write_not_capture_idr);,1
tdt_dtm_idr.v,219,assert property(update_dr_in_dmi_running_cannot_change_dmi_address);,1
tdt_dtm_idr.v,222,assert property(update_dr_in_dmi_running_cannot_change_dmi_address);,1
tdt_dtm_idr.v,224,assert property(update_dr_in_dmi_running_cannot_change_dmi_op);,1
tdt_dtm_idr.v,227,assert property(update_dr_in_dmi_running_cannot_change_dmi_op);,1
tdt_dtm_idr.v,229,assert property(update_dr_in_dmi_running_cannot_change_dmi_data);,1
tdt_dtm_idr.v,232,assert property(update_dr_in_dmi_running_cannot_change_dmi_data);,1
tdt_dtm_idr.v,234,assert property(update_dr_in_dmi_running_cannot_start_a_new_operation);,1
tdt_dtm_idr.v,237,assert property(update_dr_in_dmi_running_cannot_start_a_new_operation);,1
tdt_dtm_idr.v,239,assert property(set_op_when_capture_dr_in_dmi_running);,1
tdt_dtm_idr.v,242,assert property(set_op_when_capture_dr_in_dmi_running);,1
picorv32.v,2106,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2109,restrict property (resetn != $initstate);,1
picorv32.v,2119,assert (mem_wstrb == 0);,1
picorv32.v,2131,assert (ok);,1
picorv32.v,2149,assert(mem_valid);,1
picorv32.v,2150,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2151,assert(mem_wstrb == 0);,1
picorv32.v,2154,assert(mem_valid);,1
picorv32.v,2155,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2156,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2157,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2160,assert(!mem_valid || mem_ready);,1
axi2wb.v,340,assert(faxi_awr_outstanding <= 1);,1
axi2wb.v,341,assert(faxi_wr_outstanding <= 1);,1
axi2wb.v,342,assert(faxi_rd_outstanding <= 1);,1
axi2wb.v,346,assert(!o_wb_we);,1
axi2wb.v,347,assert(!o_wb_stb);,1
axi2wb.v,348,assert(!o_wb_cyc);,1
axi2wb.v,349,assert(!aw_req);,1
axi2wb.v,350,assert(!ar_req);,1
axi2wb.v,351,assert(!w_req);,1
axi2wb.v,352,assert(faxi_awr_outstanding == 0);,1
axi2wb.v,353,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,354,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,357,assert(!o_wb_we);,1
axi2wb.v,358,assert(!o_wb_stb);,1
axi2wb.v,359,assert(!o_wb_cyc);,1
axi2wb.v,361,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,362,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,367,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,370,assert(faxi_awr_outstanding == 0);,1
axi2wb.v,371,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,375,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,378,assert(faxi_awr_outstanding == 0);,1
axi2wb.v,379,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,383,assert(0);,1
axi2wb.v,340,assert(faxi_awr_outstanding <= 1);,1
axi2wb.v,341,assert(faxi_wr_outstanding <= 1);,1
axi2wb.v,342,assert(faxi_rd_outstanding <= 1);,1
axi2wb.v,346,assert(!o_wb_we);,1
axi2wb.v,347,assert(!o_wb_stb);,1
axi2wb.v,348,assert(!o_wb_cyc);,1
axi2wb.v,349,assert(!aw_req);,1
axi2wb.v,350,assert(!ar_req);,1
axi2wb.v,351,assert(!w_req);,1
axi2wb.v,352,assert(faxi_awr_outstanding == 0);,1
axi2wb.v,353,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,354,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,357,assert(!o_wb_we);,1
axi2wb.v,358,assert(!o_wb_stb);,1
axi2wb.v,359,assert(!o_wb_cyc);,1
axi2wb.v,361,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,362,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,367,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,370,assert(faxi_awr_outstanding == 0);,1
axi2wb.v,371,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,375,assert(faxi_rd_outstanding == 0);,1
axi2wb.v,378,assert(faxi_awr_outstanding == 0);,1
axi2wb.v,379,assert(faxi_wr_outstanding == 0);,1
axi2wb.v,383,assert(0);,1
picorv32.v,2109,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2112,restrict property (resetn != $initstate);,1
picorv32.v,2122,assert (mem_wstrb == 0);,1
picorv32.v,2134,assert (ok);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wstrb == 0);,1
picorv32.v,2157,assert(mem_valid);,1
picorv32.v,2158,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2159,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2160,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2163,assert(!mem_valid || mem_ready);,1
sv_immediate_assert.v,6,assert(i == 1);,1
sv_immediate_assert.v,7,assert(i == 0);,1
sv_immediate_assume.v,6,assume(i == 1);,1
sv_immediate_assume.v,7,assume(i == 0);,1
picorv32.v,2109,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2112,restrict property (resetn != $initstate);,1
picorv32.v,2122,assert (mem_wstrb == 0);,1
picorv32.v,2134,assert (ok);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wstrb == 0);,1
picorv32.v,2157,assert(mem_valid);,1
picorv32.v,2158,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2159,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2160,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2163,assert(!mem_valid || mem_ready);,1
tdt_dm.v,3486,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3489,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3491,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dm.v,3494,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dm.v,3496,assert property(when_anyunavail_is_high_anyrunning_must_be_low);,1
tdt_dm.v,3499,assert property(when_anyunavail_is_high_anyrunning_must_be_low);,1
tdt_dm.v,3501,assert property(when_anyunavail_is_high_anyhalted_must_be_low);,1
tdt_dm.v,3504,assert property(when_anyunavail_is_high_anyhalted_must_be_low);,1
tdt_dm.v,3506,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3509,assert property(when_allunavail_is_high_allrunning_must_be_low);,1
tdt_dm.v,3511,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dm.v,3514,assert property(when_allunavail_is_high_allhalted_must_be_low);,1
tdt_dtm_idr.v,219,assert property(update_dr_in_dmi_running_cannot_change_dmi_address);,1
tdt_dtm_idr.v,222,assert property(update_dr_in_dmi_running_cannot_change_dmi_address);,1
tdt_dtm_idr.v,224,assert property(update_dr_in_dmi_running_cannot_change_dmi_op);,1
tdt_dtm_idr.v,227,assert property(update_dr_in_dmi_running_cannot_change_dmi_op);,1
tdt_dtm_idr.v,229,assert property(update_dr_in_dmi_running_cannot_change_dmi_data);,1
tdt_dtm_idr.v,232,assert property(update_dr_in_dmi_running_cannot_change_dmi_data);,1
tdt_dtm_idr.v,234,assert property(update_dr_in_dmi_running_cannot_start_a_new_operation);,1
tdt_dtm_idr.v,237,assert property(update_dr_in_dmi_running_cannot_start_a_new_operation);,1
tdt_dtm_idr.v,239,assert property(set_op_when_capture_dr_in_dmi_running);,1
tdt_dtm_idr.v,242,assert property(set_op_when_capture_dr_in_dmi_running);,1
notrap_validop.v,29,restrict(&mem_ready_stall == 0);,1
notrap_validop.v,39,assume(!mem_ready);,1
notrap_validop.v,42,assert(!trap);,1
mulcmp.v,60,assert(pcpi_wr_0 == pcpi_wr_1);,1
mulcmp.v,61,assert(pcpi_rd_0 == pcpi_rd_1);,1
mulcmp.v,70,assert(pcpi_wr_0 == pcpi_wr_ref);,1
mulcmp.v,71,assert(pcpi_rd_0 == pcpi_rd_ref);,1
mulcmp.v,81,assert(pcpi_wr_1 == pcpi_wr_ref);,1
mulcmp.v,82,assert(pcpi_rd_1 == pcpi_rd_ref);,1
tracecmp3.v,73,assert(cpu0_mem_addr == cpu1_mem_addr);,1
tracecmp3.v,74,assert(cpu0_mem_wstrb == cpu1_mem_wstrb);,1
tracecmp3.v,81,assert(trace_buffer_cpu0 == trace_buffer_cpu1);,1
tracecmp2.v,36,assume(!mem_ready_0 == 0);,1
tracecmp2.v,38,assume(mem_ready_1 == 0);,1
tracecmp2.v,43,assume(last_mem_rdata == mem_rdata);,1
tracecmp2.v,52,assert(mem_addr_0 == mem_addr_1);,1
tracecmp2.v,53,assert(mem_wstrb_0 == mem_wstrb_1);,1
tracecmp2.v,74,assume(!mem_xfer_0);,1
tracecmp2.v,77,assert(cmp_mem_addr == mem_addr_1);,1
tracecmp2.v,78,assert(cmp_mem_wstrb == mem_wstrb_1);,1
tracecmp2.v,86,assume(!mem_xfer_1);,1
tracecmp2.v,89,assert(cmp_mem_addr == mem_addr_0);,1
tracecmp2.v,90,assert(cmp_mem_wstrb == mem_wstrb_0);,1
tracecmp2.v,109,assert(trace_data_0 == trace_data_1);,1
tracecmp2.v,122,assume(!trace_valid_0);,1
tracecmp2.v,125,assert(cmp_trace_data == trace_data_1);,1
tracecmp2.v,129,assume(!trace_valid_1);,1
tracecmp2.v,132,assert(cmp_trace_data == trace_data_0);,1
axicheck2.v,116,assert(trap_0 == trap_1 );,1
axicheck2.v,117,assert(mem_axi_awvalid_0 == mem_axi_awvalid_1);,1
axicheck2.v,118,assert(mem_axi_awaddr_0 == mem_axi_awaddr_1 );,1
axicheck2.v,119,assert(mem_axi_awprot_0 == mem_axi_awprot_1 );,1
axicheck2.v,120,assert(mem_axi_wvalid_0 == mem_axi_wvalid_1 );,1
axicheck2.v,121,assert(mem_axi_wdata_0 == mem_axi_wdata_1 );,1
axicheck2.v,122,assert(mem_axi_wstrb_0 == mem_axi_wstrb_1 );,1
axicheck2.v,123,assert(mem_axi_bready_0 == mem_axi_bready_1 );,1
axicheck2.v,124,assert(mem_axi_arvalid_0 == mem_axi_arvalid_1);,1
axicheck2.v,125,assert(mem_axi_araddr_0 == mem_axi_araddr_1 );,1
axicheck2.v,126,assert(mem_axi_arprot_0 == mem_axi_arprot_1 );,1
axicheck2.v,127,assert(mem_axi_rready_0 == mem_axi_rready_1 );,1
axicheck.v,84,restrict(timeout_aw != 15);,1
axicheck.v,85,restrict(timeout_w != 15);,1
axicheck.v,86,restrict(timeout_b != 15);,1
axicheck.v,87,restrict(timeout_ar != 15);,1
axicheck.v,88,restrict(timeout_r != 15);,1
axicheck.v,89,restrict(timeout_ex != 15);,1
axicheck.v,90,restrict(!trap);,1
axicheck.v,97,assert(!mem_axi_awvalid);,1
axicheck.v,98,assert(!mem_axi_wvalid );,1
axicheck.v,99,assume(!mem_axi_bvalid );,1
axicheck.v,100,assert(!mem_axi_arvalid);,1
axicheck.v,101,assume(!mem_axi_rvalid );,1
axicheck.v,106,assert(!mem_axi_awvalid);,1
axicheck.v,110,assert(!mem_axi_wvalid);,1
axicheck.v,114,assert(!mem_axi_arvalid);,1
axicheck.v,122,assert(!expect_rvalid);,1
axicheck.v,126,assert(!expect_bvalid_aw);,1
axicheck.v,127,assert(!expect_bvalid_w);,1
axicheck.v,131,assume(!mem_axi_bvalid);,1
axicheck.v,135,assume(!mem_axi_rvalid);,1
axicheck.v,150,assert(mem_axi_awvalid);,1
axicheck.v,162,assert(mem_axi_arvalid);,1
axicheck.v,174,assert(mem_axi_wvalid);,1
axicheck.v,188,assume(mem_axi_bvalid);,1
axicheck.v,198,assume(mem_axi_rvalid);,1
cacheline_formal.v,113,assume(choice == 2'b00 || choice == 2'b01);,1
cacheline_formal.v,124,assume(|attacker_hitmap);,1
cacheline_formal.v,131,assume(hitmap1 == attacker_hitmap && hitmap2 == attacker_hitmap);,1
cacheline_formal.v,152,assume(addr1 == addr2);,1
cacheline_formal.v,173,assert(!check || eq_hit);,1
SortUnitFlat.v,231,assert ( ^in_val !== 1'bx );,1
SortUnitFlat.v,232,assert ( ^val_S1 !== 1'bx );,1
SortUnitFlat.v,233,assert ( ^val_S2 !== 1'bx );,1
SortUnitFlat.v,234,assert ( ^val_S3 !== 1'bx );,1
SortUnitFlat.v,235,assert ( ^out_val !== 1'bx );,1
SortUnitStruct.v,200,assert ( ^in_val !== 1'bx );,1
SortUnitStruct.v,201,assert ( ^val_S1 !== 1'bx );,1
SortUnitStruct.v,202,assert ( ^val_S2 !== 1'bx );,1
SortUnitStruct.v,203,assert ( ^val_S3 !== 1'bx );,1
SortUnitStruct.v,204,assert ( ^out_val !== 1'bx );,1
adder_testbench.v,29,assert(sum == 15'd2);,1
SortUnitFlat.v,231,assert ( ^in_val !== 1'bx );,1
SortUnitFlat.v,232,assert ( ^val_S1 !== 1'bx );,1
SortUnitFlat.v,233,assert ( ^val_S2 !== 1'bx );,1
SortUnitFlat.v,234,assert ( ^val_S3 !== 1'bx );,1
SortUnitFlat.v,235,assert ( ^out_val !== 1'bx );,1
SortUnitStruct.v,200,assert ( ^in_val !== 1'bx );,1
SortUnitStruct.v,201,assert ( ^val_S1 !== 1'bx );,1
SortUnitStruct.v,202,assert ( ^val_S2 !== 1'bx );,1
SortUnitStruct.v,203,assert ( ^val_S3 !== 1'bx );,1
SortUnitStruct.v,204,assert ( ^out_val !== 1'bx );,1
picorv32.v,2104,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2107,restrict property (resetn != $initstate);,1
picorv32.v,2117,assert (mem_wstrb == 0);,1
picorv32.v,2129,assert (ok);,1
picorv32.v,2147,assert(mem_valid);,1
picorv32.v,2148,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2149,assert(mem_wstrb == 0);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2155,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2158,assert(!mem_valid || mem_ready);,1
picorv32.v,2109,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2112,restrict property (resetn != $initstate);,1
picorv32.v,2122,assert (mem_wstrb == 0);,1
picorv32.v,2134,assert (ok);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wstrb == 0);,1
picorv32.v,2157,assert(mem_valid);,1
picorv32.v,2158,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2159,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2160,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2163,assert(!mem_valid || mem_ready);,1
picorv32a.v,2037,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32a.v,2040,restrict property (resetn != $initstate);,1
picorv32a.v,2050,assert (mem_wstrb == 0);,1
picorv32a.v,2062,assert (ok);,1
picorv32a.v,2080,assert(mem_valid);,1
picorv32a.v,2081,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,2082,assert(mem_wstrb == 0);,1
picorv32a.v,2085,assert(mem_valid);,1
picorv32a.v,2086,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,2087,assert(mem_wdata == last_mem_la_wdata);,1
picorv32a.v,2088,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32a.v,2091,assert(!mem_valid || mem_ready);,1
wbqspiflash.v,1654,assert(f_nbits != 0);,1
wbqspiflash.v,1677,assert(f_nsent + spi_len + 6'h4 == f_nbits);,1
wbqspiflash.v,1679,assert(f_nsent + spi_len + 6'h1 == f_nbits);,1
wbqspiflash.v,1695,assert(!o_cs_n);,1
wbqspiflash.v,1711,assert(o_sck);,1
wbqspiflash.v,1736,assert(!o_cs_n);,1
wbqspiflash.v,1752,assert(f_nsent == f_nbits);,1
zipdiv.v,398,assert(!o_busy);,1
zipdiv.v,399,assert(!o_valid);,1
zipdiv.v,400,assert(!o_err);,1
zipdiv.v,402,assert(!r_busy);,1
zipdiv.v,403,assert(!zero_divisor);,1
zipdiv.v,404,assert(r_bit==0);,1
zipdiv.v,405,assert(!last_bit);,1
zipdiv.v,406,assert(!pre_sign);,1
zipdiv.v,407,assert(!r_z);,1
zipdiv.v,408,assert(r_dividend==0);,1
zipdiv.v,409,assert(o_quotient==0);,1
zipdiv.v,410,assert(!r_c);,1
zipdiv.v,411,assert(r_divisor==0);,1
zipdiv.v,423,assert(o_valid);,1
zipdiv.v,434,assert(o_valid);,1
zipdiv.v,438,assert(!pre_sign);,1
zipdiv.v,442,assert(pre_sign);,1
zipdiv.v,450,assert(o_busy);,1
zipdiv.v,454,assert(!o_valid);,1
zipdiv.v,462,assert(w_n == o_quotient[BW-1]);,1
zipdiv.v,466,assert(!o_busy);,1
zipdiv.v,493,assert(o_err);,1
zipdiv.v,502,assert(r_divisor[BW-2:0] == 0);,1
zipdiv.v,511,assert(r_divisor[2*BW-2]==0);,1
zipdiv.v,515,assert(o_quotient[0]);,1
zipdiv.v,517,assert(!o_quotient[0]);,1
hazard3_frontend.v,192,assert(!fifo_valid[1]);,1
hazard3_frontend.v,382,assert(ctr_flush_pending <= pending_fetches);,1
hazard3_frontend.v,383,assert(pending_fetches < 2'd3);,1
hazard3_frontend.v,532,assert(cir_vld <= 2);,1
hazard3_frontend.v,533,assert(cir_use <= cir_vld);,1
hazard3_frontend.v,535,assert(buf_level_next >= level_next_no_fetch);,1
hazard3_frontend.v,554,assert(buf_level != 2'h3);,1
hazard3_instr_decompress.v,430,assert(in_uop_seq || uop_ctr == 4'h0);,1
hazard3_instr_decompress.v,431,assert(in_uop_seq || zcmp_ls_reg == 5'h01);,1
hazard3_instr_decompress.v,432,assert(in_uop_seq || !uop_atomic);,1
hazard3_instr_decompress.v,433,assert(in_uop_seq || !uop_no_pc_update);,1
hazard3_instr_decompress.v,435,assert(in_uop_seq);,1
hazard3_instr_decompress.v,436,assert(instr_out_uop_stall || uop_ctr_nxt == 4'h0);,1
hazard3_power_ctrl.v,137,assert(past_sleeping);,1
hazard3_power_ctrl.v,139,assert(sleeping_on_wfi|| sleeping_on_block);,1
hazard3_power_ctrl.v,142,assert(!past_stall_release);,1
hazard3_power_ctrl.v,145,assert(allow_power_down || allow_clkgate);,1
hazard3_core.v,494,assert(d_rs1_predecoded == d_rs1);,1
hazard3_core.v,496,assert(d_rs2_predecoded == d_rs2);,1
hazard3_core.v,499,assert(~|d_rs1);,1
hazard3_core.v,501,assert(~|d_rs2);,1
hazard3_core.v,596,assert(x_amo_phase == 3'h0 || x_amo_phase == 3'h2 || x_amo_phase == 3'h4);,1
hazard3_core.v,601,assert(x_unaligned_addr);,1
hazard3_core.v,608,assert(x_amo_phase == 3'h0);,1
hazard3_core.v,640,assert(x_amo_phase <= 3'h4);,1
hazard3_core.v,643,assert(x_amo_phase == 3'h0);,1
hazard3_core.v,646,assert(x_amo_phase == 3'h0);,1
hazard3_core.v,650,assert(!x_stall || m_stall);,1
hazard3_core.v,654,assert(x_unaligned_addr);,1
hazard3_core.v,658,assert(!x_unaligned_addr);,1
hazard3_core.v,665,assert(!m_stall);,1
hazard3_core.v,1143,assert(xm_except == EXCEPT_LOAD_FAULT || xm_except == EXCEPT_STORE_FAULT);,1
hazard3_core.v,1155,assert(xm_memop != MEMOP_NONE);,1
hazard3_core.v,1164,assert(!xm_except_to_d_mode);,1
hazard3_core.v,1165,assert(!xm_sleep_wfi);,1
hazard3_core.v,1166,assert(!xm_sleep_block);,1
hazard3_core.v,1167,assert(!unblock_out);,1
hazard3_core.v,1175,assert(!bus_aph_req_d);,1
hazard3_core.v,1185,assert(!bus_aph_req_d);,1
hazard3_core.v,1190,assert(xm_memop == MEMOP_NONE || xm_memop == MEMOP_AMO);,1
hazard3_core.v,1377,assert(m_reg_wen_if_nonzero);,1
hazard3_core.v,1379,assert(~|xm_rd);,1
hazard3_csr.v,1400,assume(except == EXCEPT_NONE || except == EXCEPT_MRET);,1
hazard3_csr.v,1427,assert(!wen);,1
hazard3_csr.v,1431,assert(except != EXCEPT_MRET);,1
hazard3_csr.v,1435,assert(except != EXCEPT_MRET);,1
hazard3_csr.v,1457,assert(trap_enter_vld);,1
hazard3_csr.v,1459,assert(!trap_is_irq);,1
hazard3_csr.v,1464,assert(except == EXCEPT_EBREAK);,1
hazard3_csr.v,1469,assert(!loadstore_dphase_pending);,1
hazard3_csr.v,1477,assert(trap_enter_vld);,1
hazard3_shift_barrel.v,55,assert(dout == din >> shamt);,1
hazard3_shift_barrel.v,57,assert(dout == din << shamt);,1
hazard3_muldiv_seq.v,274,assert(op_rdy);,1
hazard3_muldiv_seq.v,290,assert(alive);,1
sync_fifo.v,107,assume(rst_n);,1
sync_fifo.v,111,assert(level <= DEPTH);,1
tb.v,154,assume(test_mem[i] == $anyconst);,1
tb.v,167,assume(src_haddr < MEM_SIZE_BYTES);,1
tb.v,169,assume(!src_htrans[0]);,1
tb.v,171,assume(8 << src_hsize <= W_DATA);,1
tb.v,185,assume(!src_hwrite);,1
tb.v,192,assert(src_hready);,1
tb.v,193,assert(!src_hresp);,1
tb.v,201,assert(src_hresp);,1
tb.v,212,assert(dst_haddr < MEM_SIZE_BYTES);,1
tb.v,214,assert(8 << dst_hsize <= W_DATA);,1
tb.v,229,assert(dst_active_dph);,1
tb.v,234,assert(dst_haddr == dst_addr_dph + W_DATA / 8);,1
tb.v,242,assume(dst_hready_resp);,1
tb.v,243,assume(!dst_hresp);,1
tb.v,251,assume(dst_hresp);,1
tb.v,264,assert(src_hrdata == src_hrdata_expect);,1
tb.v,187,assume(src_haddr < MEM_SIZE_BYTES);,1
tb.v,189,assume(!src_htrans[0]);,1
tb.v,191,assume(8 << src_hsize <= W_DATA);,1
tb.v,213,assert(src_hready);,1
tb.v,214,assert(!src_hresp);,1
tb.v,222,assert(src_hresp);,1
tb.v,233,assert(dst_haddr < MEM_SIZE_BYTES);,1
tb.v,235,assert(8 << dst_hsize <= W_DATA);,1
tb.v,250,assert(dst_active_dph);,1
tb.v,255,assert(dst_haddr == dst_addr_dph + W_DATA / 8);,1
tb.v,266,assume(dst_hready_resp);,1
tb.v,267,assume(!dst_hresp);,1
tb.v,275,assume(dst_hresp);,1
tb.v,306,assume(src_hready);,1
tb.v,307,assume(!src_hresp);,1
