file_name,line_number,assertion_code,line_count
picorv32.v,2107,restrict property (resetn != $initstate);,1
picorv32.v,2117,assert (mem_wstrb == 0);,1
picorv32.v,2129,assert (ok);,1
picorv32.v,2147,assert(mem_valid);,1
picorv32.v,2148,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2149,assert(mem_wstrb == 0);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2155,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2158,assert(!mem_valid || mem_ready);,1
picorv32.v,2039,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2042,restrict property (resetn != $initstate);,1
picorv32.v,2052,assert (mem_wstrb == 0);,1
picorv32.v,2064,assert (ok);,1
picorv32.v,2082,assert(mem_valid);,1
picorv32.v,2083,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2084,assert(mem_wstrb == 0);,1
picorv32.v,2087,assert(mem_valid);,1
picorv32.v,2088,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2089,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2090,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2093,assert(!mem_valid || mem_ready);,1
and_not_testbench.v,19,assert(d==1);,1
and_not_testbench.v,27,assert(d==1);,1
and_not_testbench.v,33,assert(d==1);,1
and_not_testbench.v,39,assert(d==0);,1
register_file_tb_simple.v,31,assert(read_data_a==0);,1
register_file_tb_simple.v,45,assert(read_data_a==0);,1
register_file_tb_simple.v,58,assert(read_data_a==3);,1
register_file_tb_simple.v,71,assert(read_data_a==7);,1
or_tb.v,12,assert(r==1);,1
or_tb.v,17,assert(r==1);,1
or_tb.v,22,assert(r==1);,1
or_tb.v,27,assert(r==0);,1
ff_tb.v,19,assert(q == 1);,1
ff_tb.v,23,assert(q==1);,1
ff_tb.v,26,assert(q==1);,1
ff_tb.v,31,assert(q == 1);,1
ff_tb.v,35,assert(q==1);,1
ff_tb.v,38,assert(q==1);,1
ff_tb.v,44,assert(q == 1);,1
ff_tb.v,48,assert(q==1);,1
ff_tb.v,51,assert(q==1);,1
add_sub_logic_tb.v,15,assert(r==5);,1
add_sub_logic_tb.v,19,assert(r==300);,1
add_sub_logic_tb.v,25,assert(r==5);,1
add_sub_logic_tb.v,29,assert(r==16'hff9c);,1
add_sub_logic_tb.v,35,assert(r==16'hfff4);,1
add_sub_logic_tb.v,39,assert(r); //Contradicts previous assert of !r /* op==3 */ op=3; a=3; b=10;,5
add_sub_logic_tb.v,45,assert(r==0);,1
add_sub_logic_tb.v,49,assert(r==1);,1
add_sub_logic_tb.v,55,assert(r==1);,1
add_sub_logic_tb.v,59,assert(r==0);,1
ff_tb.v,17,assert(q == 1);,1
ff_tb.v,21,assert(q==1); /* Should still be 1 until rising edge. */ d=0; /* Change the register input to 0. */ #1;,3
ff_tb.v,24,assert(q==1); /* Should still be 1 until rising edge. */ /* falling edge */ clk = 0;,4
ff_tb.v,29,assert(q == 1); /* Should still remember original value of 1 */ /* rising edge */ clk = 1;,4
ff_tb.v,34,assert(q==0); /* Output has now changed to new input */ $finish;,4
add32_tb.v,33,assert( 32'hFFFFFFFF == sum );,1
add32_tb.v,34,assert( 1 == cout );,1
R5FP_sqrt.v,109,assert(zExp>0);,1
R5FP_int_div_sqrt.v,54,assert(W%2==0);,1
txuart.v,429,assert(r_setup == fsv_setup);,1
txuart.v,437,assert(zero_baud_counter);,1
txuart.v,447,"assert(baud_counter <= { fsv_setup[23:0], 4'h0 });",1
txuart.v,497,assert(fsv_setup[29:28] == data_bits);,1
txuart.v,498,assert(data_bits == 2'b11);,1
txuart.v,499,assert(baud_counter < fsv_setup[23:0]);,1
txuart.v,501,assert(1'b0 == |f_six_seq);,1
txuart.v,502,assert(1'b0 == |f_seven_seq);,1
txuart.v,503,assert(1'b0 == |f_eight_seq);,1
txuart.v,504,assert(r_busy);,1
txuart.v,505,assert(state > 4'h2);,1
txuart.v,512,assert(state == 4'h3);,1
txuart.v,513,assert(o_uart_tx == 1'b0);,1
txuart.v,514,assert(lcl_data[4:0] == fsv_data[4:0]);,1
txuart.v,516,assert(calc_parity == parity_odd);,1
txuart.v,519,assert(state == 4'h4);,1
txuart.v,520,assert(o_uart_tx == fsv_data[0]);,1
txuart.v,521,assert(lcl_data[3:0] == fsv_data[4:1]);,1
txuart.v,523,assert(calc_parity == fsv_data[0] ^ parity_odd);,1
txuart.v,526,assert(state == 4'h5);,1
txuart.v,527,assert(o_uart_tx == fsv_data[1]);,1
txuart.v,528,assert(lcl_data[2:0] == fsv_data[4:2]);,1
txuart.v,533,assert(state == 4'h6);,1
txuart.v,534,assert(o_uart_tx == fsv_data[2]);,1
txuart.v,535,assert(lcl_data[1:0] == fsv_data[4:3]);,1
txuart.v,540,assert(state == 4'h7);,1
txuart.v,541,assert(o_uart_tx == fsv_data[3]);,1
txuart.v,542,assert(lcl_data[0] == fsv_data[4]);,1
txuart.v,548,assert(state == 4'h8);,1
txuart.v,550,assert(state == 4'h9);,1
txuart.v,551,assert(o_uart_tx == fsv_data[4]);,1
txuart.v,577,assert(fsv_setup[29:28] == 2'b10);,1
txuart.v,578,assert(fsv_setup[29:28] == data_bits);,1
txuart.v,579,assert(baud_counter < fsv_setup[23:0]);,1
txuart.v,581,assert(1'b0 == |f_five_seq);,1
txuart.v,582,assert(1'b0 == |f_seven_seq);,1
txuart.v,583,assert(1'b0 == |f_eight_seq);,1
txuart.v,584,assert(r_busy);,1
txuart.v,585,assert(state > 4'h1);,1
txuart.v,592,assert(state == 4'h2);,1
txuart.v,593,assert(o_uart_tx == 1'b0);,1
txuart.v,594,assert(lcl_data[5:0] == fsv_data[5:0]);,1
txuart.v,596,assert(calc_parity == parity_odd);,1
txuart.v,599,assert(state == 4'h3);,1
txuart.v,600,assert(o_uart_tx == fsv_data[0]);,1
txuart.v,601,assert(lcl_data[4:0] == fsv_data[5:1]);,1
txuart.v,603,assert(calc_parity == fsv_data[0] ^ parity_odd);,1
txuart.v,606,assert(state == 4'h4);,1
txuart.v,607,assert(o_uart_tx == fsv_data[1]);,1
txuart.v,608,assert(lcl_data[3:0] == fsv_data[5:2]);,1
txuart.v,613,assert(state == 4'h5);,1
txuart.v,614,assert(o_uart_tx == fsv_data[2]);,1
txuart.v,615,assert(lcl_data[2:0] == fsv_data[5:3]);,1
txuart.v,620,assert(state == 4'h6);,1
txuart.v,621,assert(o_uart_tx == fsv_data[3]);,1
txuart.v,622,assert(lcl_data[1:0] == fsv_data[5:4]);,1
txuart.v,627,assert(state == 4'h7);,1
txuart.v,628,assert(lcl_data[0] == fsv_data[5]);,1
txuart.v,629,assert(o_uart_tx == fsv_data[4]);,1
txuart.v,635,assert(state == 4'h8);,1
txuart.v,637,assert(state == 4'h9);,1
txuart.v,638,assert(o_uart_tx == fsv_data[5]);,1
txuart.v,663,assert(fsv_setup[29:28] == 2'b01);,1
txuart.v,664,assert(fsv_setup[29:28] == data_bits);,1
txuart.v,665,assert(baud_counter < fsv_setup[23:0]);,1
txuart.v,667,assert(1'b0 == |f_five_seq);,1
txuart.v,668,assert(1'b0 == |f_six_seq);,1
txuart.v,669,assert(1'b0 == |f_eight_seq);,1
txuart.v,670,assert(r_busy);,1
txuart.v,671,assert(state != 4'h0);,1
txuart.v,678,assert(state == 4'h1);,1
txuart.v,679,assert(o_uart_tx == 1'b0);,1
txuart.v,680,assert(lcl_data[6:0] == fsv_data[6:0]);,1
txuart.v,682,assert(calc_parity == parity_odd);,1
txuart.v,685,assert(state == 4'h2);,1
txuart.v,686,assert(o_uart_tx == fsv_data[0]);,1
txuart.v,687,assert(lcl_data[5:0] == fsv_data[6:1]);,1
txuart.v,689,assert(calc_parity == fsv_data[0] ^ parity_odd);,1
txuart.v,692,assert(state == 4'h3);,1
txuart.v,693,assert(o_uart_tx == fsv_data[1]);,1
txuart.v,694,assert(lcl_data[4:0] == fsv_data[6:2]);,1
txuart.v,699,assert(state == 4'h4);,1
txuart.v,700,assert(o_uart_tx == fsv_data[2]);,1
txuart.v,701,assert(lcl_data[3:0] == fsv_data[6:3]);,1
txuart.v,706,assert(state == 4'h5);,1
txuart.v,707,assert(o_uart_tx == fsv_data[3]);,1
txuart.v,708,assert(lcl_data[2:0] == fsv_data[6:4]);,1
txuart.v,713,assert(state == 4'h6);,1
txuart.v,714,assert(o_uart_tx == fsv_data[4]);,1
txuart.v,715,assert(lcl_data[1:0] == fsv_data[6:5]);,1
txuart.v,720,assert(state == 4'h7);,1
txuart.v,721,assert(lcl_data[0] == fsv_data[6]);,1
txuart.v,722,assert(o_uart_tx == fsv_data[5]);,1
txuart.v,728,assert(state == 4'h8);,1
txuart.v,730,assert(state == 4'h9);,1
txuart.v,731,assert(o_uart_tx == fsv_data[6]);,1
txuart.v,757,assert(fsv_setup[29:28] == 2'b00);,1
txuart.v,758,assert(fsv_setup[29:28] == data_bits);,1
txuart.v,759,"assert(baud_counter < { 6'h0, fsv_setup[23:0]});",1
txuart.v,761,assert(1'b0 == |f_five_seq);,1
txuart.v,762,assert(1'b0 == |f_six_seq);,1
txuart.v,763,assert(1'b0 == |f_seven_seq);,1
txuart.v,764,assert(r_busy);,1
txuart.v,771,assert(state == 4'h0);,1
txuart.v,772,assert(o_uart_tx == 1'b0);,1
txuart.v,773,assert(lcl_data[7:0] == fsv_data[7:0]);,1
txuart.v,775,assert(calc_parity == parity_odd);,1
txuart.v,778,assert(state == 4'h1);,1
txuart.v,779,assert(o_uart_tx == fsv_data[0]);,1
txuart.v,780,assert(lcl_data[6:0] == fsv_data[7:1]);,1
txuart.v,782,assert(calc_parity == fsv_data[0] ^ parity_odd);,1
txuart.v,785,assert(state == 4'h2);,1
txuart.v,786,assert(o_uart_tx == fsv_data[1]);,1
txuart.v,787,assert(lcl_data[5:0] == fsv_data[7:2]);,1
txuart.v,792,assert(state == 4'h3);,1
txuart.v,793,assert(o_uart_tx == fsv_data[2]);,1
txuart.v,794,assert(lcl_data[4:0] == fsv_data[7:3]);,1
txuart.v,799,assert(state == 4'h4);,1
txuart.v,800,assert(o_uart_tx == fsv_data[3]);,1
txuart.v,801,assert(lcl_data[3:0] == fsv_data[7:4]);,1
txuart.v,806,assert(state == 4'h5);,1
txuart.v,807,assert(o_uart_tx == fsv_data[4]);,1
txuart.v,808,assert(lcl_data[2:0] == fsv_data[7:5]);,1
txuart.v,813,assert(state == 4'h6);,1
txuart.v,814,assert(o_uart_tx == fsv_data[5]);,1
txuart.v,815,assert(lcl_data[1:0] == fsv_data[7:6]);,1
txuart.v,820,assert(state == 4'h7);,1
txuart.v,821,assert(o_uart_tx == fsv_data[6]);,1
txuart.v,822,assert(lcl_data[0] == fsv_data[7]);,1
txuart.v,828,assert(state == 4'h8);,1
txuart.v,830,assert(state == 4'h9);,1
txuart.v,831,assert(o_uart_tx == fsv_data[7]);,1
txuart.v,847,"assert(baud_counter == { 4'h0, fsv_setup[23:0] }-1);",1
txuart.v,889,assert(1'b0 == |f_five_seq[4:0]);,1
txuart.v,890,assert(1'b0 == |f_six_seq[5:0]);,1
txuart.v,891,assert(1'b0 == |f_seven_seq[6:0]);,1
txuart.v,892,assert(1'b0 == |f_eight_seq[7:0]);,1
txuart.v,894,assert(r_busy);,1
txuart.v,902,assert(state == TXU_STOP);,1
txuart.v,904,assert(state == TXU_STOP);,1
txuart.v,905,assert(use_parity);,1
txuart.v,906,assert(o_uart_tx == fsv_parity);,1
txuart.v,913,assert(state == TXU_SECOND_STOP);,1
txuart.v,914,assert(dblstop);,1
txuart.v,915,assert(o_uart_tx);,1
txuart.v,921,assert(state == 4'hf);,1
txuart.v,922,assert(o_uart_tx);,1
txuart.v,923,assert(baud_counter < fsv_setup[23:0]-1'b1);,1
txuart.v,961,assert(state == TXU_IDLE);,1
txuart.v,962,assert(o_uart_tx == 1'b1);,1
txuart.v,968,assert(state == TXU_BREAK);,1
txuart.v,969,assert(r_busy);,1
txuart.v,970,assert(o_uart_tx == 1'b0);,1
txuart.v,1063,assert(dblstop && use_parity);,1
txuart.v,1098,assert(dblstop);,1
txuart.v,1099,assert(use_parity);,1
txuart.v,1132,assume(i_setup[23:0] > 2);,1
txuart.v,1134,assert(fsv_setup[23:0] > 2);,1
picorv32a.v,2037,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32a.v,2040,restrict property (resetn != $initstate);,1
picorv32a.v,2050,assert (mem_wstrb == 0);,1
picorv32a.v,2062,assert (ok);,1
picorv32a.v,2080,assert(mem_valid);,1
picorv32a.v,2081,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,2082,assert(mem_wstrb == 0);,1
picorv32a.v,2085,assert(mem_valid);,1
picorv32a.v,2086,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,2087,assert(mem_wdata == last_mem_la_wdata);,1
picorv32a.v,2088,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32a.v,2091,assert(!mem_valid || mem_ready);,1
wbqspiflash.v,1654,assert(f_nbits != 0);,1
wbqspiflash.v,1677,assert(f_nsent + spi_len + 6'h4 == f_nbits);,1
wbqspiflash.v,1679,assert(f_nsent + spi_len + 6'h1 == f_nbits);,1
wbqspiflash.v,1695,assert(!o_cs_n);,1
wbqspiflash.v,1711,assert(o_sck);,1
wbqspiflash.v,1736,assert(!o_cs_n);,1
wbqspiflash.v,1752,assert(f_nsent == f_nbits);,1
zipdiv.v,398,assert(!o_busy);,1
zipdiv.v,399,assert(!o_valid);,1
zipdiv.v,400,assert(!o_err);,1
zipdiv.v,402,assert(!r_busy);,1
zipdiv.v,403,assert(!zero_divisor);,1
zipdiv.v,404,assert(r_bit==0);,1
zipdiv.v,405,assert(!last_bit);,1
zipdiv.v,406,assert(!pre_sign);,1
zipdiv.v,407,assert(!r_z);,1
zipdiv.v,408,assert(r_dividend==0);,1
zipdiv.v,409,assert(o_quotient==0);,1
zipdiv.v,410,assert(!r_c);,1
zipdiv.v,411,assert(r_divisor==0);,1
zipdiv.v,423,assert(o_valid);,1
zipdiv.v,434,assert(o_valid);,1
zipdiv.v,438,assert(!pre_sign);,1
zipdiv.v,442,assert(pre_sign);,1
zipdiv.v,450,assert(o_busy);,1
zipdiv.v,454,assert(!o_valid);,1
zipdiv.v,462,assert(w_n == o_quotient[BW-1]);,1
zipdiv.v,466,assert(!o_busy);,1
zipdiv.v,493,assert(o_err);,1
zipdiv.v,502,assert(r_divisor[BW-2:0] == 0);,1
zipdiv.v,511,assert(r_divisor[2*BW-2]==0);,1
zipdiv.v,515,assert(o_quotient[0]);,1
zipdiv.v,517,assert(!o_quotient[0]);,1
picorv32.v,2108,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2111,restrict property (resetn != $initstate);,1
picorv32.v,2121,assert (mem_wstrb == 0);,1
picorv32.v,2133,assert (ok);,1
picorv32.v,2151,assert(mem_valid);,1
picorv32.v,2152,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2153,assert(mem_wstrb == 0);,1
picorv32.v,2156,assert(mem_valid);,1
picorv32.v,2157,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2158,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2159,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2162,assert(!mem_valid || mem_ready);,1
and_not_testbench.v,16,assert(d==1);,1
and_not_testbench.v,21,assert(d==1);,1
and_not_testbench.v,26,assert(d==1);,1
and_not_testbench.v,31,assert(d==0);,1
register_file_tb_simple.v,31,assert(read_data_a==0);,1
register_file_tb_simple.v,45,assert(read_data_a==0);,1
register_file_tb_simple.v,58,assert(read_data_a==3);,1
register_file_tb_simple.v,71,assert(read_data_a==7);,1
or_tb.v,12,assert(r==1);,1
or_tb.v,17,assert(r==1);,1
or_tb.v,22,assert(r==1);,1
or_tb.v,27,assert(r==0);,1
ff_tb.v,19,assert(q == 1);,1
ff_tb.v,23,assert(q==1);,1
ff_tb.v,26,assert(q==1);,1
ff_tb.v,31,assert(q == 1);,1
ff_tb.v,35,assert(q==1);,1
ff_tb.v,38,assert(q==1);,1
ff_tb.v,43,assert(q == 0);,1
ff_tb.v,47,assert(q==0);,1
ff_tb.v,50,assert(q==1);,1
add_sub_logic_tb.v,15,assert(r==5);,1
add_sub_logic_tb.v,19,assert(r==300);,1
add_sub_logic_tb.v,25,assert(r==5);,1
add_sub_logic_tb.v,29,assert(r==16'hff9c);,1
add_sub_logic_tb.v,35,assert(!r);,1
add_sub_logic_tb.v,39,assert(r);,1
add_sub_logic_tb.v,45,assert(r==16'hfff5);,1
add_sub_logic_tb.v,49,assert(r==16'hfffC);,1
ff_tb.v,17,assert(q == 1);,1
ff_tb.v,21,assert(q==1); /* Should still be 1 until rising edge. */ d=0; /* Change the register input to 0. */ #1;,3
ff_tb.v,24,assert(q==1); /* Should still be 1 until rising edge. */ /* falling edge */ clk = 0;,4
ff_tb.v,29,assert(q == 1); /* Should still remember original value of 1 */ /* rising edge */ clk = 1;,4
ff_tb.v,34,assert(q==0); /* Output has now changed to new input */ $finish;,4
picorv32.v,2104,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2107,restrict property (resetn != $initstate);,1
picorv32.v,2117,assert (mem_wstrb == 0);,1
picorv32.v,2129,assert (ok);,1
picorv32.v,2147,assert(mem_valid);,1
picorv32.v,2148,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2149,assert(mem_wstrb == 0);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2155,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2158,assert(!mem_valid || mem_ready);,1
rv_axi.v,2104,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
rv_axi.v,2107,restrict property (resetn != $initstate);,1
rv_axi.v,2117,assert (mem_wstrb == 0);,1
rv_axi.v,2129,assert (ok);,1
rv_axi.v,2147,assert(mem_valid);,1
rv_axi.v,2148,assert(mem_addr == last_mem_la_addr);,1
rv_axi.v,2149,assert(mem_wstrb == 0);,1
rv_axi.v,2152,assert(mem_valid);,1
rv_axi.v,2153,assert(mem_addr == last_mem_la_addr);,1
rv_axi.v,2154,assert(mem_wdata == last_mem_la_wdata);,1
rv_axi.v,2155,assert(mem_wstrb == last_mem_la_wstrb);,1
rv_axi.v,2158,assert(!mem_valid || mem_ready);,1
assertion_fsm_onehot_state_encoding.v,46,assert property(async_reset);,1
assertion_fsm_onehot_state_encoding.v,52,assert property(async_reset);,1
assertion_fsm_onehot_state_encoding.v,58,assert property(async_reset);,1
assertion_fsm_onehot_state_encoding.v,65,assert property(async_reset);,1
assertion_fsm_onehot_state_encoding.v,66,assert property(in_idle_input_one);,1
assertion_fsm_onehot_state_encoding.v,67,assert property(in_idle_input_zero);,1
assertion_fsm_onehot_state_encoding.v,68,assert property(in_a_input_one);,1
assertion_fsm_onehot_state_encoding.v,69,assert property(in_a_input_zero);,1
assertion_fsm_onehot_state_encoding.v,70,assert property(in_b_input_one);,1
assertion_fsm_onehot_state_encoding.v,71,assert property(in_b_input_zero);,1
assertion_fsm_onehot_state_encoding.v,72,assert property(in_c_input_one);,1
assertion_fsm_onehot_state_encoding.v,73,assert property(in_c_input_zero);,1
assertion_fsm_onehot_state_encoding.v,74,assert property(output_one);,1
adc.v,86,restrict(clk == !f_last_clk);,1
adc.v,97,assert(max == 0);,1
adc.v,98,assert(serial_data == 0);,1
adc.v,99,assert(cnt == 0);,1
adc.v,100,assert(data == 0);,1
adc.v,101,assert(ready == 0);,1
adc.v,108,assert(ready == 1);,1
adc.v,116,assert(ready == 0);,1
adc.v,121,assert(adc_cs == 1);,1
bram.v,58,assume(f_data == bram[f_addr]);,1
bram.v,63,assert(bram[f_addr] == f_data);,1
axi_master.v,453,cover(o_axi_araddr >= SECOND_ADDRESS_IN_REQUEST);,1
axi_master.v,454,cover(!o_axi_rready);,1
axi_master.v,455,cover(address_read_transaction_is_accepted);,1
full-adder.v,24,"assert property ({1'b0, in_a} + {1'b0, in_b} + {1'b0, in_carry} == {out_carry, out});",1
mult_32.v,90,assert property(A * B == Result);,1
mult_8.v,42,assert property(A * B == Result);,1
picorv32.v,2104,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2107,restrict property (resetn != $initstate);,1
picorv32.v,2117,assert (mem_wstrb == 0);,1
picorv32.v,2129,assert (ok);,1
picorv32.v,2147,assert(mem_valid);,1
picorv32.v,2148,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2149,assert(mem_wstrb == 0);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2155,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2158,assert(!mem_valid || mem_ready);,1
sync_fifo.v,113,assume(!flush);,1
sync_fifo.v,114,assume(rst_n);,1
sync_fifo.v,118,assert(level <= DEPTH);,1
tb.v,154,assume(test_mem[i] == $anyconst);,1
tb.v,167,assume(src_haddr < MEM_SIZE_BYTES);,1
tb.v,169,assume(!src_htrans[0]);,1
tb.v,171,assume(8 << src_hsize <= W_DATA);,1
tb.v,185,assume(!src_hwrite);,1
tb.v,192,assert(src_hready);,1
tb.v,193,assert(!src_hresp);,1
tb.v,201,assert(src_hresp);,1
tb.v,212,assert(dst_haddr < MEM_SIZE_BYTES);,1
tb.v,214,assert(8 << dst_hsize <= W_DATA);,1
tb.v,229,assert(dst_active_dph);,1
tb.v,234,assert(dst_haddr == dst_addr_dph + W_DATA / 8);,1
tb.v,242,assume(dst_hready_resp);,1
tb.v,243,assume(!dst_hresp);,1
tb.v,251,assume(dst_hresp);,1
tb.v,264,assert(src_hrdata == src_hrdata_expect);,1
tb.v,202,assume(src_haddr < MEM_SIZE_BYTES);,1
tb.v,204,assume(!src_htrans[0]);,1
tb.v,206,assume(8 << src_hsize <= W_DATA);,1
tb.v,223,assume(src_hmaster < EXCL_N_MASTERS);,1
tb.v,230,assert(src_hready);,1
tb.v,231,assert(!src_hresp);,1
tb.v,239,assert(src_hresp);,1
tb.v,250,assert(dst_haddr < MEM_SIZE_BYTES);,1
tb.v,252,assert(8 << dst_hsize <= W_DATA);,1
tb.v,267,assert(dst_active_dph);,1
tb.v,272,assert(dst_haddr == dst_addr_dph + W_DATA / 8);,1
tb.v,283,assume(dst_hready_resp);,1
tb.v,284,assume(!dst_hresp);,1
tb.v,292,assume(dst_hresp);,1
tb.v,323,assume(src_hready);,1
tb.v,324,assume(!src_hresp);,1
tb.v,325,assume(src_hexokay == src_excl_dph);,1
tb.v,326,assume(src_active_dph);,1
tb.v,327,assume(src_write_dph);,1
tb.v,328,assume(src_addr_dph <= check_addr);,1
tb.v,332,assume(src_prot_dph[3:2] == 2'b11);,1
tb.v,347,assume(src_hready);,1
tb.v,348,assume(!src_hresp);,1
tb.v,349,assume(src_active_dph);,1
tb.v,350,assume(!src_write_dph);,1
tb.v,351,assume(src_addr_dph <= check_addr);,1
tb.v,353,assume(src_prot_dph[3:2] == 2'b11);,1
picorv32.v,2036,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2039,restrict property (resetn != $initstate);,1
picorv32.v,2104,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,2107,restrict property (resetn != $initstate);,1
picorv32.v,2117,assert (mem_wstrb == 0);,1
picorv32.v,2129,assert (ok);,1
picorv32.v,2147,assert(mem_valid);,1
picorv32.v,2148,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2149,assert(mem_wstrb == 0);,1
picorv32.v,2152,assert(mem_valid);,1
picorv32.v,2153,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,2154,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,2155,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,2158,assert(!mem_valid || mem_ready);,1
fftstage.v,298,assume(f_mpydelay > 1);,1
fftstage.v,308,assert(iaddr == 0);,1
fftstage.v,309,assert(wait_for_sync);,1
fftstage.v,310,assert(o_sync == 0);,1
fftstage.v,311,assert(oaddr == 0);,1
fftstage.v,312,assert(!b_started);,1
fftstage.v,313,assert(!o_sync);,1
fftstage.v,330,assume(!i_ce);,1
fftstage.v,333,assume(f_addr[LGSPAN]==1'b0);,1
fftstage.v,343,assert(iaddr == 0);,1
fftstage.v,349,assert(f_left == imem[f_addr[LGSPAN-1:0]]);,1
fftstage.v,359,assert(ib_a == f_left);,1
fftstage.v,360,assert(ib_b == f_right);,1
fftstage.v,361,assert(ib_c == cmem[f_addr[LGSPAN-1:0]]);,1
fftstage.v,388,assert(f_output_active == b_started);,1
fftstage.v,392,assert(!f_output_active);,1
fftstage.v,396,assert(oaddr == f_oaddr);,1
fftstage.v,398,assert(oaddr == 0);,1
fftstage.v,402,assume(!ob_sync);,1
fftstage.v,425,assert(omem[f_addr[LGSPAN-1:0]] == f_oright);,1
fftstage.v,429,assert(o_sync);,1
fftstage.v,431,assert(!o_sync);,1
fftstage.v,435,assert(o_data == f_oleft);,1
fftstage.v,439,assert(pre_ovalue == f_oright);,1
fftstage.v,443,assert(o_data == f_oright);,1
hwbfly.v,537,assume(i_ce);,1
hwbfly.v,549,assume(!i_ce);,1
hwbfly.v,556,assume(!i_ce);,1
hwbfly.v,599,assert(left_sr == f_sumrx);,1
hwbfly.v,600,assert(left_si == f_sumix);,1
hwbfly.v,601,assert(aux_s == f_dlyaux[F_D]);,1
hwbfly.v,605,assert(mpy_r == 0);,1
hwbfly.v,606,assert(mpy_i == 0);,1
hwbfly.v,610,assert(mpy_r == 0);,1
hwbfly.v,611,assert(mpy_i == 0);,1
hwbfly.v,616,assert(mpy_r == f_difrx);,1
hwbfly.v,617,assert(mpy_i == f_difix);,1
hwbfly.v,622,assert(mpy_r == -f_difix);,1
hwbfly.v,623,assert(mpy_i == f_difrx);,1
hwbfly.v,628,assert(mpy_r == f_widecoeff_r);,1
hwbfly.v,629,assert(mpy_i == f_widecoeff_i);,1
hwbfly.v,634,assert(mpy_r == -f_widecoeff_i);,1
hwbfly.v,635,assert(mpy_i == f_widecoeff_r);,1
hwbfly.v,669,assert(p_one == 0);,1
hwbfly.v,671,assert(p_two == 0);,1
hwbfly.v,674,assert(p_one == f_predifrx);,1
hwbfly.v,676,assert(p_two == f_predifix);,1
hwbfly.v,679,assert(p_one == 0);,1
hwbfly.v,681,assert(p_two == 0);,1
hwbfly.v,685,assert(p_one == f_dlycoeff_r[F_D-1]);,1
hwbfly.v,687,assert(p_two == f_dlycoeff_i[F_D-1]);,1
hwbfly.v,691,assert(p_three == 0);,1
hwbfly.v,693,assert(p_three == 0);,1
hwbfly.v,696,assert(p_three == f_sumdiff);,1
hwbfly.v,698,assert(p_three == f_sumcoef);,1
hwbfly.v,701,assert(p_one == f_predifr * f_dlycoeff_r[F_D-1]);,1
hwbfly.v,702,assert(p_two == f_predifi * f_dlycoeff_i[F_D-1]);,1
hwbfly.v,703,assert(p_three == f_sumdiff * f_sumcoef);,1
butterfly.v,807,assume(i_ce);,1
butterfly.v,815,assume(i_ce);,1
butterfly.v,825,assume(!i_ce);,1
butterfly.v,830,assume(i_ce);,1
butterfly.v,835,assume(i_ce);,1
butterfly.v,844,assume(!i_ce);,1
butterfly.v,851,assume(i_ce);,1
butterfly.v,861,assume(i_ce);,1
butterfly.v,900,assert(aux_pipeline == f_dlyaux);,1
butterfly.v,901,assert(left_sr == f_sumrx);,1
